 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 2.    Time:  20:20:50
 Units: L = mm   , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      10.0001 -0.90000E-01  0.00000E+00 -0.89431E-01  0.00000E+00 -0.78715E-03 -0.90000E-05  0.00000E+00 -0.89431E-05  0.00000E+00 -0.78715E-07 -0.50770E+04  0.00000E+00 -0.13611E+04  0.56861E-03  0.56861E-07  0.42912E+03  0.89431E-05  0.00000E+00      1  0.00000E+00      0.000
      10.0002 -0.90000E-01  0.00000E+00 -0.89432E-01  0.00000E+00 -0.78720E-03 -0.18000E-04  0.00000E+00 -0.17886E-04  0.00000E+00 -0.15743E-06 -0.50769E+04  0.00000E+00 -0.13611E+04  0.56829E-03  0.11369E-06  0.42912E+03  0.17886E-04  0.00000E+00      2  0.00000E+00      0.000
      10.0003 -0.90000E-01  0.00000E+00 -0.90550E-01  0.00000E+00 -0.41473E-03 -0.30000E-04  0.00000E+00 -0.29960E-04  0.00000E+00 -0.21273E-06 -0.50767E+04  0.00000E+00 -0.13611E+04  0.54976E-03  0.18699E-06  0.42912E+03  0.29960E-04  0.00000E+00      3  0.00000E+00      0.000
      10.0005 -0.90000E-01  0.00000E+00 -0.90327E-01  0.00000E+00 -0.10853E-02 -0.45000E-04  0.00000E+00 -0.45014E-04  0.00000E+00 -0.39362E-06 -0.50765E+04  0.00000E+00 -0.13611E+04  0.32681E-03  0.24146E-06  0.42912E+03  0.45014E-04  0.00000E+00      4  0.00000E+00      0.000
      10.0008 -0.90000E-01  0.00000E+00 -0.90030E-01  0.00000E+00 -0.10855E-02 -0.67500E-04  0.00000E+00 -0.67521E-04  0.00000E+00 -0.66500E-06 -0.50761E+04  0.00000E+00 -0.13611E+04  0.29653E-04  0.24887E-06  0.42912E+03  0.67521E-04  0.00000E+00      5  0.00000E+00      0.000
      10.0010 -0.90000E-01  0.00000E+00 -0.90031E-01  0.00000E+00 -0.10856E-02 -0.90000E-04  0.00000E+00 -0.90029E-04  0.00000E+00 -0.93641E-06 -0.50757E+04  0.00000E+00 -0.13611E+04  0.30532E-04  0.25651E-06  0.42912E+03  0.90029E-04  0.00000E+00      6  0.00000E+00      0.000
      10.0013  0.00000E+00  0.00000E+00 -0.27445E-04  0.00000E+00 -0.86284E-03 -0.90000E-04  0.00000E+00 -0.90037E-04  0.00000E+00 -0.11828E-05 -0.50758E+04  0.00000E+00 -0.13611E+04  0.00000E+00  0.25651E-06  0.42912E+03  0.90029E-04  0.00000E+00      7  0.00000E+00      0.000
      10.0017  0.00000E+00  0.00000E+00 -0.27529E-04  0.00000E+00 -0.90315E-03 -0.90000E-04  0.00000E+00 -0.90047E-04  0.00000E+00 -0.15182E-05 -0.50757E+04  0.00000E+00 -0.13611E+04  0.00000E+00  0.25651E-06  0.42912E+03  0.90029E-04  0.00000E+00      8  0.00000E+00      0.000
