 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  30.10.    Time:   4:48:38
 Units: L = mm   , T = min  , M = mmol 


 Time:       10.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  46  -450.0000    -919.993 0.5222   0.3824E-02  0.8962E-04 -0.1169E-01  0.0000E+00      -1  -0.274E-02   20.00
  47  -460.0000    -940.791 0.5202   0.3576E-02  0.8748E-04 -0.1112E-01  0.0000E+00      -1  -0.261E-02   20.00
  48  -470.0000    -962.034 0.5183   0.3369E-02  0.8553E-04 -0.1067E-01  0.0000E+00      -1  -0.250E-02   20.00
  49  -480.0000    -983.735 0.5167   0.3245E-02  0.8400E-04 -0.1036E-01  0.0000E+00      -1  -0.243E-02   20.00
  50  -490.0000   -1005.919 0.5150   0.3118E-02  0.8244E-04 -0.1010E-01  0.0000E+00      -1  -0.237E-02   20.00
  51  -500.0000   -1028.574 0.5132   0.2988E-02  0.8084E-04 -0.9828E-02  0.0000E+00      -1  -0.231E-02   20.00
  52  -510.0000   -1051.725 0.5115   0.2855E-02  0.7920E-04 -0.9535E-02  0.0000E+00      -1  -0.224E-02   20.00
  53  -520.0000   -1075.389 0.5096   0.2720E-02  0.7753E-04 -0.9224E-02  0.0000E+00      -1  -0.217E-02   20.00
  54  -530.0000   -1099.591 0.5078   0.2581E-02  0.7583E-04 -0.8891E-02  0.0000E+00      -1  -0.209E-02   20.00
  55  -540.0000   -1124.319 0.5059   0.2439E-02  0.7408E-04 -0.8534E-02  0.0000E+00      -1  -0.200E-02   20.00
  56  -550.0000   -1149.605 0.5039   0.2294E-02  0.7230E-04 -0.8158E-02  0.0000E+00      -1  -0.191E-02   20.00
  57  -560.0000   -1175.475 0.5020   0.2146E-02  0.7047E-04 -0.7754E-02  0.0000E+00      -1  -0.182E-02   20.00
  58  -570.0000   -1201.921 0.4999   0.1994E-02  0.6861E-04 -0.7393E-02  0.0000E+00      -1  -0.174E-02   20.00
  59  -580.0000   -1228.971 0.4983   0.1914E-02  0.6728E-04 -0.7155E-02  0.0000E+00      -1  -0.168E-02   20.00
  60  -590.0000   -1256.645 0.4966   0.1839E-02  0.6598E-04 -0.6987E-02  0.0000E+00      -1  -0.164E-02   20.00
  61  -600.0000   -1284.974 0.4949   0.1763E-02  0.6466E-04 -0.6812E-02  0.0000E+00      -1  -0.160E-02   20.00
  62  -610.0000   -1313.948 0.4931   0.1685E-02  0.6330E-04 -0.6621E-02  0.0000E+00      -1  -0.155E-02   20.00
  63  -620.0000   -1343.601 0.4913   0.1605E-02  0.6191E-04 -0.6419E-02  0.0000E+00      -1  -0.151E-02   20.00
  64  -630.0000   -1373.971 0.4895   0.1524E-02  0.6049E-04 -0.6201E-02  0.0000E+00      -1  -0.146E-02   20.00
  65  -640.0000   -1405.043 0.4876   0.1440E-02  0.5904E-04 -0.5964E-02  0.0000E+00      -1  -0.140E-02   20.00
  66  -650.0000   -1436.858 0.4857   0.1354E-02  0.5755E-04 -0.5711E-02  0.0000E+00      -1  -0.134E-02   20.00
  67  -660.0000   -1469.436 0.4837   0.1267E-02  0.5602E-04 -0.5440E-02  0.0000E+00      -1  -0.128E-02   20.00
  68  -670.0000   -1502.819 0.4817   0.1177E-02  0.5446E-04 -0.5175E-02  0.0000E+00      -1  -0.121E-02   20.00
  69  -680.0000   -1536.995 0.4798   0.1110E-02  0.5314E-04 -0.4973E-02  0.0000E+00      -1  -0.117E-02   20.00
  70  -690.0000   -1572.006 0.4782   0.1066E-02  0.5208E-04 -0.4844E-02  0.0000E+00      -1  -0.114E-02   20.00
  71  -700.0000   -1607.897 0.4765   0.1022E-02  0.5100E-04 -0.4731E-02  0.0000E+00      -1  -0.111E-02   20.00
  72  -710.0000   -1644.657 0.4748   0.9762E-03  0.4989E-04 -0.4607E-02  0.0000E+00      -1  -0.108E-02   20.00
  73  -720.0000   -1682.332 0.4730   0.9296E-03  0.4875E-04 -0.4473E-02  0.0000E+00      -1  -0.105E-02   20.00
  74  -730.0000   -1720.948 0.4712   0.8818E-03  0.4758E-04 -0.4328E-02  0.0000E+00      -1  -0.102E-02   20.00
  75  -740.0000   -1760.560 0.4693   0.8327E-03  0.4638E-04 -0.4169E-02  0.0000E+00      -1  -0.979E-03   20.00
  76  -750.0000   -1801.153 0.4674   0.7824E-03  0.4515E-04 -0.1856E-02  0.0000E+00      -1  -0.436E-03   20.00
  77  -760.0000   -1786.427 0.4681   0.8007E-03  0.4560E-04  0.3730E-03  0.0000E+00      -1   0.876E-04   20.00
  78  -770.0000   -1771.834 0.4688   0.8188E-03  0.4604E-04  0.3706E-03  0.0000E+00      -1   0.870E-04   20.00
  79  -780.0000   -1757.372 0.4694   0.8367E-03  0.4648E-04  0.3679E-03  0.0000E+00      -1   0.864E-04   20.00
  80  -790.0000   -1743.039 0.4701   0.8544E-03  0.4691E-04  0.3647E-03  0.0000E+00      -1   0.856E-04   20.00
  81  -800.0000   -1728.834 0.4708   0.8720E-03  0.4734E-04  0.3610E-03  0.0000E+00      -1   0.847E-04   20.00
  82  -810.0000   -1714.756 0.4715   0.8894E-03  0.4777E-04  0.3570E-03  0.0000E+00      -1   0.838E-04   20.00
  83  -820.0000   -1700.804 0.4721   0.9067E-03  0.4819E-04  0.3527E-03  0.0000E+00      -1   0.828E-04   20.00
  84  -830.0000   -1686.976 0.4728   0.9238E-03  0.4861E-04  0.3480E-03  0.0000E+00      -1   0.817E-04   20.00
  85  -840.0000   -1673.269 0.4734   0.9408E-03  0.4902E-04  0.3429E-03  0.0000E+00      -1   0.805E-04   20.00
  86  -850.0000   -1659.685 0.4741   0.9576E-03  0.4943E-04  0.3374E-03  0.0000E+00      -1   0.792E-04   20.00
  87  -860.0000   -1646.220 0.4747   0.9743E-03  0.4984E-04  0.3317E-03  0.0000E+00      -1   0.779E-04   20.00
  88  -870.0000   -1632.874 0.4753   0.9908E-03  0.5024E-04  0.3257E-03  0.0000E+00      -1   0.765E-04   20.00
  89  -880.0000   -1619.645 0.4759   0.1007E-02  0.5064E-04  0.3193E-03  0.0000E+00      -1   0.750E-04   20.00
  90  -890.0000   -1606.532 0.4766   0.1023E-02  0.5104E-04  0.3127E-03  0.0000E+00      -1   0.734E-04   20.00
  91  -900.0000   -1593.534 0.4772   0.1040E-02  0.5143E-04  0.3057E-03  0.0000E+00      -1   0.718E-04   20.00
  92  -910.0000   -1580.649 0.4778   0.1056E-02  0.5182E-04  0.2985E-03  0.0000E+00      -1   0.701E-04   20.00
  93  -920.0000   -1567.876 0.4784   0.1071E-02  0.5221E-04  0.2910E-03  0.0000E+00      -1   0.683E-04   20.00
  94  -930.0000   -1555.215 0.4790   0.1087E-02  0.5259E-04  0.2833E-03  0.0000E+00      -1   0.665E-04   20.00
  95  -940.0000   -1542.664 0.4796   0.1103E-02  0.5297E-04  0.2753E-03  0.0000E+00      -1   0.646E-04   20.00
  96  -950.0000   -1530.221 0.4802   0.1118E-02  0.5335E-04  0.2672E-03  0.0000E+00      -1   0.627E-04   20.00
  97  -960.0000   -1517.886 0.4808   0.1136E-02  0.5376E-04  0.2601E-03  0.0000E+00      -1   0.611E-04   20.00
  98  -970.0000   -1505.657 0.4815   0.1169E-02  0.5433E-04  0.2543E-03  0.0000E+00      -1   0.597E-04   20.00
  99  -980.0000   -1493.533 0.4822   0.1202E-02  0.5490E-04  0.2488E-03  0.0000E+00      -1   0.584E-04   20.00
 100  -990.0000   -1481.514 0.4830   0.1234E-02  0.5546E-04  0.2427E-03  0.0000E+00      -1   0.570E-04   20.00
 101 -1000.0000   -1469.598 0.4837   0.1266E-02  0.5602E-04  0.2395E-03  0.0000E+00      -1   0.562E-04   20.00
end


 Time:       10.0010


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000  -12340.050 0.3740   0.4530E-05  0.4557E-05 -0.6199E+00  0.0000E+00      -1  -0.146E+00   20.00
   2   -10.0000  -12371.462 0.3739   0.4510E-05  0.4546E-05 -0.1161E-04  0.0000E+00      -1  -0.273E-05   20.00
