 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 8.    Time:   0:18:57
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 31)                      Node( 52)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         30.0000    -3980.47  0.4050  0.369E-08      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.24  0.4838 -0.973E-03
         30.0001    -3980.23  0.4050 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.116E-02
         30.0002    -3979.93  0.4050 -0.199E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.116E-02
         30.0004    -3979.52  0.4050 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.116E-02
         30.0006    -3979.00  0.4050 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.116E-02
         30.0009    -3978.31  0.4050 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.116E-02
         30.0013    -3977.42  0.4050 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.116E-02
         30.0018    -3976.26  0.4051 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.116E-02
         30.0024    -3974.75  0.4051 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.918E-03
         30.0032    -3972.79  0.4051 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.973E-03
         30.0043    -3970.24  0.4052 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.101E-02
         30.0056    -3966.92  0.4052 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.939E-03
         30.0074    -3962.61  0.4053 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.989E-03
         30.0098    -3957.01  0.4054 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.22  0.4838 -0.963E-03
         30.0128    -3949.74  0.4055 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.21  0.4838 -0.958E-03
         30.0167    -3940.28  0.4057 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.21  0.4838 -0.966E-03
         30.0218    -3928.00  0.4059 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.21  0.4838 -0.980E-03
         30.0285    -3912.04  0.4061 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.21  0.4838 -0.976E-03
         30.0372    -3891.31  0.4065 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.20  0.4838 -0.983E-03
         30.0484    -3864.40  0.4069 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.19  0.4838 -0.969E-03
         30.0630    -3835.99  0.4075 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.80  0.4477  0.148E-02      -1363.19  0.4838 -0.971E-03
         30.0820    -3801.29  0.4083 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.79  0.4477  0.148E-02      -1363.17  0.4838 -0.974E-03
         30.1067    -3756.67  0.4092 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.79  0.4477  0.148E-02      -1363.16  0.4838 -0.974E-03
         30.1388    -3699.07  0.4105 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.79  0.4477  0.148E-02      -1363.14  0.4838 -0.974E-03
         30.1806    -3624.53  0.4121 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.79  0.4477  0.148E-02      -1363.12  0.4838 -0.972E-03
         30.2349    -3528.25  0.4143 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.78  0.4477  0.148E-02      -1363.09  0.4838 -0.973E-03
         30.3054    -3404.16  0.4170 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.77  0.4477  0.148E-02      -1363.05  0.4838 -0.972E-03
         30.3972    -3244.83  0.4205 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.77  0.4477  0.148E-02      -1362.99  0.4838 -0.973E-03
         30.5164    -3044.87  0.4250 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.75  0.4477  0.148E-02      -1362.92  0.4838 -0.973E-03
         30.6715    -2854.96  0.4306 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.74  0.4477  0.148E-02      -1362.84  0.4838 -0.973E-03
         30.8730    -2603.16  0.4377 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.72  0.4477  0.148E-02      -1362.72  0.4838 -0.973E-03
         31.1350    -2338.03  0.4464 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.70  0.4477  0.148E-02      -1362.57  0.4838 -0.973E-03
         31.4756    -2071.56  0.4565 -0.200E+00      -3176.03  0.4146  0.325E-03      -2097.66  0.4477  0.148E-02      -1362.38  0.4838 -0.974E-03
         31.9184    -1813.57  0.4676 -0.200E+00      -3176.02  0.4146  0.325E-03      -2097.62  0.4477  0.148E-02      -1362.14  0.4838 -0.975E-03
         32.4940    -1580.36  0.4792 -0.200E+00      -3176.02  0.4146  0.325E-03      -2097.57  0.4477  0.148E-02      -1361.83  0.4839 -0.975E-03
         33.2446    -1381.72  0.4903 -0.200E+00      -3176.01  0.4146  0.325E-03      -2097.50  0.4477  0.148E-02      -1361.42  0.4839 -0.976E-03
         33.9952    -1242.84  0.4991 -0.200E+00      -3176.01  0.4146  0.325E-03      -2097.42  0.4477  0.148E-02      -1361.03  0.4839 -0.976E-03
         34.9960    -1119.48  0.5081 -0.200E+00      -3176.00  0.4146  0.325E-03      -2097.33  0.4477  0.148E-02      -1360.52  0.4839 -0.977E-03
         36.2470    -1000.49  0.5177 -0.200E+00      -3175.99  0.4146  0.325E-03      -2097.21  0.4477  0.148E-02      -1359.89  0.4840 -0.978E-03
         38.1235     -883.94  0.5287 -0.200E+00      -3175.98  0.4146  0.325E-03      -2097.02  0.4477  0.148E-02      -1358.98  0.4840 -0.980E-03
         40.0000     -791.74  0.5377 -0.200E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.11  0.4841 -0.981E-03
         40.0001     -793.01  0.5377 -0.551E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.11  0.4841 -0.113E-02
         40.0002     -792.67  0.5377 -0.551E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.11  0.4841 -0.113E-02
         40.0004     -792.73  0.5378 -0.551E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.11  0.4841 -0.113E-02
         40.0006     -792.50  0.5378 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.11  0.4841 -0.113E-02
         40.0009     -792.32  0.5378 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.11  0.4841 -0.113E-02
         40.0013     -792.03  0.5378 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.11  0.4841 -0.113E-02
         40.0018     -791.68  0.5379 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.11  0.4841 -0.819E-03
         40.0024     -791.20  0.5379 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.11  0.4841 -0.890E-03
         40.0032     -790.60  0.5380 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.11  0.4841 -0.945E-03
         40.0043     -789.80  0.5380 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.11  0.4841 -0.987E-03
         40.0056     -788.78  0.5381 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.10  0.4841 -0.102E-02
         40.0074     -787.45  0.5383 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.10  0.4841 -0.961E-03
         40.0098     -785.72  0.5385 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.10  0.4841 -0.100E-02
         40.0128     -783.48  0.5387 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.10  0.4841 -0.980E-03
         40.0167     -780.59  0.5390 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.10  0.4841 -0.976E-03
         40.0218     -776.85  0.5393 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.10  0.4841 -0.982E-03
         40.0285     -772.03  0.5398 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.09  0.4841 -0.971E-03
         40.0372     -765.82  0.5404 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.09  0.4841 -0.990E-03
         40.0484     -757.86  0.5412 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.84  0.4477  0.148E-02      -1358.08  0.4841 -0.982E-03
         40.0630     -749.52  0.5423 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.83  0.4477  0.148E-02      -1358.08  0.4841 -0.985E-03
         40.0820     -738.89  0.5435 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.83  0.4477  0.148E-02      -1358.07  0.4841 -0.979E-03
         40.1067     -725.84  0.5451 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.83  0.4477  0.148E-02      -1358.06  0.4841 -0.983E-03
         40.1388     -709.57  0.5471 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.83  0.4477  0.148E-02      -1358.04  0.4841 -0.979E-03
         40.1806     -689.73  0.5496 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.82  0.4477  0.148E-02      -1358.02  0.4841 -0.981E-03
         40.2349     -665.83  0.5525 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.82  0.4477  0.148E-02      -1358.00  0.4841 -0.982E-03
         40.3054     -637.59  0.5560 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.81  0.4477  0.148E-02      -1357.97  0.4841 -0.981E-03
         40.3972     -604.82  0.5600 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.80  0.4477  0.148E-02      -1357.92  0.4841 -0.982E-03
         40.5164     -575.05  0.5644 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.79  0.4477  0.148E-02      -1357.87  0.4841 -0.982E-03
         40.6715     -543.63  0.5690 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.77  0.4477  0.148E-02      -1357.80  0.4841 -0.981E-03
         40.8730     -511.08  0.5738 -0.550E+00      -3175.96  0.4146  0.325E-03      -2096.75  0.4477  0.148E-02      -1357.70  0.4841 -0.982E-03
         41.1350     -474.42  0.5792 -0.550E+00      -3175.95  0.4146  0.325E-03      -2096.73  0.4477  0.148E-02      -1357.58  0.4841 -0.982E-03
         41.4756     -442.29  0.5845 -0.550E+00      -3175.95  0.4146  0.325E-03      -2096.70  0.4477  0.148E-02      -1357.43  0.4841 -0.982E-03
         41.9184     -409.12  0.5903 -0.550E+00      -3175.95  0.4146  0.325E-03      -2096.65  0.4477  0.148E-02      -1357.23  0.4841 -0.983E-03
         42.4940     -373.63  0.5966 -0.550E+00      -3175.94  0.4146  0.325E-03      -2096.59  0.4477  0.148E-02      -1356.97  0.4842 -0.983E-03
         43.0696     -346.31  0.6020 -0.550E+00      -3175.94  0.4146  0.325E-03      -2096.54  0.4477  0.148E-02      -1356.71  0.4842 -0.983E-03
         43.6452     -321.12  0.6068 -0.550E+00      -3175.94  0.4146  0.325E-03      -2096.48  0.4478  0.148E-02      -1356.46  0.4842 -0.984E-03
         44.4396     -293.66  0.6125 -0.550E+00      -3175.93  0.4146  0.325E-03      -2096.40  0.4478  0.148E-02      -1356.12  0.4842 -0.984E-03
         45.2339     -272.62  0.6171 -0.550E+00      -3175.92  0.4146  0.325E-03      -2096.32  0.4478  0.148E-02      -1355.77  0.4842 -0.985E-03
         46.0283     -252.50  0.6215 -0.550E+00      -3175.92  0.4146  0.325E-03      -2096.24  0.4478  0.148E-02      -1355.44  0.4843 -0.985E-03
         46.8226     -232.89  0.6258 -0.550E+00      -3175.91  0.4146  0.325E-03      -2096.16  0.4478  0.148E-02      -1355.10  0.4843 -0.986E-03
         47.8817     -216.23  0.6299 -0.550E+00      -3175.90  0.4146  0.325E-03      -2096.05  0.4478  0.148E-02      -1354.66  0.4843 -0.987E-03
         48.9409     -198.28  0.6342 -0.550E+00      -3175.89  0.4146  0.325E-03      -2095.94  0.4478  0.148E-02      -1354.23  0.4843 -0.987E-03
         50.0000     -184.39  0.6376 -0.550E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.988E-03
         50.0001     -184.16  0.6376 -0.239E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.111E-02
         50.0002     -184.25  0.6376 -0.241E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.111E-02
         50.0004     -184.24  0.6376 -0.241E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.81  0.4844 -0.111E-02
         50.0006     -184.31  0.6375 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.111E-02
         50.0009     -184.36  0.6375 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.111E-02
         50.0013     -184.45  0.6375 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.81  0.4844 -0.111E-02
         50.0018     -184.56  0.6375 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.806E-03
         50.0024     -184.71  0.6374 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.111E-02
         50.0032     -184.89  0.6374 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.932E-03
         50.0043     -185.13  0.6373 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.974E-03
         50.0056     -185.44  0.6373 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.101E-02
         50.0074     -185.83  0.6372 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.103E-02
         50.0098     -186.34  0.6370 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.987E-03
         50.0128     -186.98  0.6369 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.102E-02
         50.0167     -187.83  0.6367 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.100E-02
         50.0218     -188.91  0.6364 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.80  0.4844 -0.998E-03
         50.0285     -190.27  0.6361 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.79  0.4844 -0.980E-03
         50.0372     -191.95  0.6357 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.79  0.4844 -0.994E-03
         50.0484     -194.00  0.6352 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.79  0.4844 -0.982E-03
         50.0630     -196.45  0.6346 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.78  0.4844 -0.992E-03
         50.0820     -199.35  0.6339 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.77  0.4844 -0.989E-03
         50.1067     -202.71  0.6331 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.83  0.4478  0.148E-02      -1353.76  0.4844 -0.988E-03
         50.1388     -206.51  0.6322 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.82  0.4478  0.148E-02      -1353.75  0.4844 -0.989E-03
         50.1806     -210.71  0.6312 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.82  0.4478  0.148E-02      -1353.73  0.4844 -0.989E-03
         50.2349     -215.26  0.6301 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.81  0.4478  0.148E-02      -1353.71  0.4844 -0.988E-03
         50.3054     -220.09  0.6289 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.81  0.4478  0.148E-02      -1353.68  0.4844 -0.988E-03
         50.3972     -225.12  0.6277 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.80  0.4478  0.148E-02      -1353.65  0.4844 -0.989E-03
         50.5164     -230.28  0.6265 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.78  0.4478  0.148E-02      -1353.60  0.4844 -0.989E-03
         50.6715     -235.47  0.6252 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.77  0.4478  0.148E-02      -1353.54  0.4844 -0.989E-03
         50.8730     -241.03  0.6240 -0.240E+00      -3175.88  0.4146  0.325E-03      -2095.75  0.4478  0.148E-02      -1353.46  0.4844 -0.989E-03
         51.1350     -246.88  0.6227 -0.240E+00      -3175.87  0.4146  0.325E-03      -2095.72  0.4478  0.148E-02      -1353.35  0.4844 -0.989E-03
         51.4756     -252.64  0.6214 -0.240E+00      -3175.87  0.4146  0.325E-03      -2095.69  0.4478  0.148E-02      -1353.22  0.4844 -0.989E-03
         51.9184     -258.05  0.6202 -0.240E+00      -3175.87  0.4146  0.325E-03      -2095.64  0.4478  0.148E-02      -1353.04  0.4844 -0.989E-03
         52.4940     -262.67  0.6192 -0.240E+00      -3175.86  0.4146  0.325E-03      -2095.58  0.4478  0.148E-02      -1352.82  0.4844 -0.990E-03
         53.2446     -266.05  0.6185 -0.240E+00      -3175.86  0.4146  0.325E-03      -2095.50  0.4478  0.148E-02      -1352.53  0.4844 -0.990E-03
         54.2096     -268.16  0.6181 -0.240E+00      -3175.85  0.4146  0.325E-03      -2095.40  0.4478  0.148E-02      -1352.16  0.4845 -0.991E-03
         55.3677     -268.00  0.6180 -0.240E+00      -3175.84  0.4146  0.325E-03      -2095.28  0.4478  0.148E-02      -1351.72  0.4845 -0.992E-03
         56.9118     -266.42  0.6185 -0.240E+00      -3175.82  0.4146  0.325E-03      -2095.12  0.4478  0.148E-02      -1351.14  0.4845 -0.993E-03
         60.0000     -258.37  0.6203 -0.240E+00      -3175.79  0.4146  0.325E-03      -2094.79  0.4478  0.148E-02      -1350.03  0.4846 -0.995E-03
         62.0000     -237.47  0.6249 -0.280E+00      -3175.78  0.4146  0.325E-03      -2094.58  0.4478  0.148E-02      -1349.32  0.4846 -0.996E-03
         64.0000     -225.86  0.6275 -0.280E+00      -3175.76  0.4146  0.325E-03      -2094.37  0.4478  0.148E-02      -1348.62  0.4847 -0.997E-03
         67.0000     -211.82  0.6308 -0.280E+00      -3175.73  0.4146  0.325E-03      -2094.05  0.4478  0.148E-02      -1347.61  0.4847 -0.999E-03
         70.0000     -199.61  0.6338 -0.280E+00      -3175.70  0.4146  0.325E-03      -2093.73  0.4479  0.148E-02      -1346.61  0.4848 -0.100E-02
         72.5000     -171.08  0.6409 -0.350E+00      -3175.67  0.4146  0.325E-03      -2093.46  0.4479  0.148E-02      -1345.80  0.4849 -0.100E-02
         75.0000     -153.72  0.6452 -0.350E+00      -3175.64  0.4146  0.325E-03      -2093.18  0.4479  0.148E-02      -1345.00  0.4849 -0.100E-02
         80.0000     -134.11  0.6504 -0.350E+00      -3175.59  0.4146  0.325E-03      -2092.64  0.4479  0.148E-02      -1343.46  0.4850 -0.101E-02
         80.0001     -134.03  0.6504 -0.209E+00      -3175.59  0.4146  0.325E-03      -2092.64  0.4479  0.148E-02      -1343.46  0.4850 -0.110E-02
