PreTimes,PreVals,meanRunTimes,meanRun
14/06/16 14:25,1.4,14/06/16 14:27,0.999446807651661
14/06/16 14:35,6.2,14/06/16 14:37,0
14/06/16 14:45,1.9,14/06/16 14:47,0
14/06/16 14:55,1.1,14/06/16 14:57,0
14/06/16 15:05,0.4,14/06/16 15:07,0
14/06/16 15:15,0.2,14/06/16 15:17,0
14/06/16 15:25,0.1,14/06/16 15:27,0
14/06/16 15:35,0.2,14/06/16 15:37,0
14/06/16 15:45,0.2,14/06/16 15:47,0
14/06/16 15:55,0.1,14/06/16 15:57,0
14/06/16 16:05,0.2,14/06/16 16:07,0
14/06/16 16:15,0.2,14/06/16 16:17,0
14/06/16 16:25,0.4,14/06/16 16:27,0
14/06/16 16:35,0.3,14/06/16 16:37,0
14/06/16 16:45,0.3,14/06/16 16:47,0
14/06/16 16:55,0.2,14/06/16 16:57,0
14/06/16 17:05,0.2,14/06/16 17:07,0
14/06/16 17:15,0.1,14/06/16 17:17,0
14/06/16 17:25,0.1,14/06/16 17:27,0
14/06/16 17:35,0.1,14/06/16 17:37,0
14/06/16 17:45,0.1,14/06/16 17:47,0
14/06/16 17:55,0.1,14/06/16 17:57,0
14/06/16 18:05,0.1,14/06/16 18:07,0
14/06/16 18:15,0,14/06/16 18:17,0
14/06/16 18:25,0.1,14/06/16 18:27,0
14/06/16 18:35,0,14/06/16 18:37,0
14/06/16 18:45,0.1,14/06/16 18:47,0
14/06/16 18:55,0,14/06/16 18:57,0
