PreTimes,PreVals,meanRunTimes,meanRun
"2016-06-16 12:50:00",1.2,"2016-06-16 12:48:24",0
"2016-06-16 13:00:00",1.2,"2016-06-16 12:58:24",0.303371800244204
"2016-06-16 13:10:00",1.3,"2016-06-16 13:08:24",0.697548467371943
"2016-06-16 13:20:00",8.8,"2016-06-16 13:18:24",0.477758917087193
"2016-06-16 13:30:00",7.8,"2016-06-16 13:28:24",0
"2016-06-16 13:40:00",14.5,"2016-06-16 13:38:24",1.34962496660701
"2016-06-16 13:50:00",3.2,"2016-06-16 13:48:24",11.2903647495037
"2016-06-16 14:00:00",0,"2016-06-16 13:58:24",0.256599198852356
"2016-06-16 14:10:00",0,"2016-06-16 14:08:24",0
"2016-06-16 14:20:00",0,"2016-06-16 14:18:24",0
"2016-06-16 14:30:00",0,"2016-06-16 14:28:24",0
"2016-06-16 14:40:00",0,"2016-06-16 14:38:24",0
"2016-06-16 14:50:00",0,"2016-06-16 14:48:24",0
"2016-06-16 15:00:00",0,"2016-06-16 14:58:24",0
"2016-06-16 15:10:00",0,"2016-06-16 15:08:24",0
"2016-06-16 15:20:00",0,"2016-06-16 15:18:24",0
"2016-06-16 15:30:00",0.1,"2016-06-16 15:28:24",0
"2016-06-16 15:40:00",0.2,"2016-06-16 15:38:24",0.174387116842985
"2016-06-16 15:50:00",0.3,"2016-06-16 15:48:24",0
"2016-06-16 16:00:00",1.1,"2016-06-16 15:58:24",0
"2016-06-16 16:10:00",0.2,"2016-06-16 16:08:24",0.174387116842987
"2016-06-16 16:20:00",0,"2016-06-16 16:18:24",0
"2016-06-16 16:30:00",0.1,"2016-06-16 16:28:24",0
"2016-06-16 16:40:00",0,"2016-06-16 16:38:24",0
