PreTimes,PreVals,meanRunTimes,meanRun
20/06/16 13:35,1.7,20/06/16 13:37,0.690107993279666
20/06/16 13:45,2.4,20/06/16 13:47,0
20/06/16 13:55,0.4,20/06/16 13:57,0.167011826390637
20/06/16 14:05,0.1,20/06/16 14:07,0
20/06/16 14:15,0.1,20/06/16 14:17,0
20/06/16 14:25,0,20/06/16 14:27,0
20/06/16 14:35,0,20/06/16 14:37,0
20/06/16 14:45,0,20/06/16 14:47,0
20/06/16 14:55,0,20/06/16 14:57,0
20/06/16 15:05,0.1,20/06/16 15:07,0
20/06/16 15:15,0,20/06/16 15:17,0
20/06/16 15:25,0.1,20/06/16 15:27,0
20/06/16 15:35,0,20/06/16 15:37,0
20/06/16 15:45,0.1,20/06/16 15:47,0
20/06/16 15:55,0,20/06/16 15:57,0
