PreTimes,PreVals,meanRunTimes,meanRun
"2016-05-31 14:20:00",0.6,"2016-05-31 14:20:56",0
"2016-05-31 14:30:00",0.9,"2016-05-31 14:30:56",0
"2016-05-31 14:40:00",0.6,"2016-05-31 14:40:56",0
"2016-05-31 14:50:00",0.9,"2016-05-31 14:50:56",0.174387116842986
"2016-05-31 15:00:00",2.6,"2016-05-31 15:00:56",0.697548467371941
"2016-05-31 15:10:00",9.8,"2016-05-31 15:10:56",0
"2016-05-31 15:20:00",13.5,"2016-05-31 15:20:56",1.87863508032173
"2016-05-31 15:30:00",15.8,"2016-05-31 15:30:56",2.98522834681261
"2016-05-31 15:40:00",14.9,"2016-05-31 15:40:56",1.23526690212936
"2016-05-31 15:50:00",7.5,"2016-05-31 15:50:56",0.463225088298508
"2016-05-31 16:00:00",3,"2016-05-31 16:00:56",0.257347271276951
"2016-05-31 16:10:00",1.6,"2016-05-31 16:10:56",0
"2016-05-31 16:20:00",0.9,"2016-05-31 16:20:56",0
"2016-05-31 16:30:00",0.3,"2016-05-31 16:30:56",0
"2016-05-31 16:40:00",0.1,"2016-05-31 16:40:56",0
"2016-05-31 16:50:00",0,"2016-05-31 16:50:56",0
"2016-05-31 17:00:00",0.1,"2016-05-31 17:00:56",0
"2016-05-31 17:10:00",0,"2016-05-31 17:10:56",0
"2016-05-31 17:20:00",0.1,"2016-05-31 17:20:56",0
"2016-05-31 17:30:00",0.1,"2016-05-31 17:30:56",0
"2016-05-31 17:40:00",0,"2016-05-31 17:40:56",0
