PreTimes,PreVals,meanRunTimes,meanRun
26/05/16 15:40,1,26/05/16 15:41,0
26/05/16 15:50,0.3,26/05/16 15:51,0.167011826390637
26/05/16 16:00,3.1,26/05/16 16:01,0.212903763987346
26/05/16 16:10,5.3,26/05/16 16:11,0
26/05/16 16:20,0.4,26/05/16 16:21,0.167011826390637
26/05/16 16:30,0.1,26/05/16 16:31,0
26/05/16 16:40,0,26/05/16 16:41,0.167011826390635
26/05/16 16:50,0.1,26/05/16 16:51,0
26/05/16 17:00,5.1,26/05/16 17:01,0.167011826390633
26/05/16 17:10,7.8,26/05/16 17:11,0
26/05/16 17:20,12.2,26/05/16 17:21,0
26/05/16 17:30,7.3,26/05/16 17:31,0.212903763987346
26/05/16 17:40,2.6,26/05/16 17:41,0
26/05/16 17:50,0.8,26/05/16 17:51,0
26/05/16 18:00,0.1,26/05/16 18:01,0
26/05/16 18:10,0.1,26/05/16 18:11,0.167011826390633
26/05/16 18:20,0.3,26/05/16 18:21,0
26/05/16 18:30,0.3,26/05/16 18:31,0.167011826390636
26/05/16 18:40,0.1,26/05/16 18:41,0
26/05/16 18:50,0,26/05/16 18:51,0.212903763987346
26/05/16 19:00,0,26/05/16 19:01,0
26/05/16 19:10,0,26/05/16 19:11,0.191605508241302
26/05/16 19:20,0,26/05/16 19:21,0
26/05/16 19:30,0,26/05/16 19:31,0
26/05/16 19:40,0,26/05/16 19:41,0
26/05/16 19:50,0,26/05/16 19:51,0
26/05/16 20:00,0,26/05/16 20:01,0
26/05/16 20:10,0,26/05/16 20:11,0
26/05/16 20:20,0.1,26/05/16 20:21,0
26/05/16 20:30,0,26/05/16 20:31,0
26/05/16 20:40,0.1,26/05/16 20:41,0
26/05/16 20:50,0,26/05/16 20:51,0
