 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  15. 2.    Time:  15:10:53
 Units: L = mm   , T = min  , M = mmol 


 Time:       10.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  43  -420.0000   -2048.517 0.4571   0.5646E-03  0.3911E-04 -0.3229E-03  0.0000E+00      -1  -0.517E-03   20.00
  44  -430.0000   -2044.228 0.4573   0.5670E-03  0.3920E-04 -0.3241E-03  0.0000E+00      -1  -0.519E-03   20.00
  45  -440.0000   -2039.949 0.4574   0.5694E-03  0.3928E-04 -0.3261E-03  0.0000E+00      -1  -0.522E-03   20.00
  46  -450.0000   -2035.681 0.4576   0.5718E-03  0.3936E-04 -0.3288E-03  0.0000E+00      -1  -0.527E-03   20.00
  47  -460.0000   -2031.448 0.4577   0.5742E-03  0.3944E-04 -0.3307E-03  0.0000E+00      -1  -0.530E-03   20.00
  48  -470.0000   -2027.200 0.4579   0.5766E-03  0.3952E-04 -0.3319E-03  0.0000E+00      -1  -0.532E-03   20.00
  49  -480.0000   -2022.961 0.4580   0.5790E-03  0.3960E-04 -0.3346E-03  0.0000E+00      -1  -0.536E-03   20.00
  50  -490.0000   -2018.757 0.4582   0.5813E-03  0.3968E-04 -0.3365E-03  0.0000E+00      -1  -0.539E-03   20.00
  51  -500.0000   -2014.538 0.4583   0.5837E-03  0.3977E-04 -0.3377E-03  0.0000E+00      -1  -0.541E-03   20.00
  52  -510.0000   -2010.330 0.4585   0.5860E-03  0.3985E-04 -0.3397E-03  0.0000E+00      -1  -0.544E-03   20.00
  53  -520.0000   -2006.131 0.4587   0.5884E-03  0.3993E-04 -0.3423E-03  0.0000E+00      -1  -0.548E-03   20.00
  54  -530.0000   -2001.966 0.4588   0.5907E-03  0.4001E-04 -0.3443E-03  0.0000E+00      -1  -0.552E-03   20.00
  55  -540.0000   -1997.786 0.4590   0.5931E-03  0.4009E-04 -0.3455E-03  0.0000E+00      -1  -0.553E-03   20.00
  56  -550.0000   -1993.617 0.4591   0.5954E-03  0.4017E-04 -0.3482E-03  0.0000E+00      -1  -0.558E-03   20.00
  57  -560.0000   -1989.483 0.4593   0.5977E-03  0.4025E-04 -0.3501E-03  0.0000E+00      -1  -0.561E-03   20.00
  58  -570.0000   -1985.332 0.4594   0.6000E-03  0.4033E-04 -0.3513E-03  0.0000E+00      -1  -0.563E-03   20.00
  59  -580.0000   -1981.191 0.4596   0.6024E-03  0.4040E-04 -0.3532E-03  0.0000E+00      -1  -0.566E-03   20.00
  60  -590.0000   -1977.060 0.4597   0.6047E-03  0.4048E-04 -0.3559E-03  0.0000E+00      -1  -0.570E-03   20.00
  61  -600.0000   -1972.963 0.4599   0.6070E-03  0.4056E-04 -0.3579E-03  0.0000E+00      -1  -0.573E-03   20.00
  62  -610.0000   -1968.852 0.4600   0.6093E-03  0.4064E-04 -0.3591E-03  0.0000E+00      -1  -0.575E-03   20.00
  63  -620.0000   -1964.750 0.4602   0.6116E-03  0.4072E-04 -0.3617E-03  0.0000E+00      -1  -0.580E-03   20.00
  64  -630.0000   -1960.682 0.4603   0.6139E-03  0.4080E-04 -0.3637E-03  0.0000E+00      -1  -0.583E-03   20.00
  65  -640.0000   -1956.598 0.4605   0.6162E-03  0.4088E-04 -0.3649E-03  0.0000E+00      -1  -0.585E-03   20.00
  66  -650.0000   -1952.525 0.4606   0.6184E-03  0.4095E-04 -0.3668E-03  0.0000E+00      -1  -0.588E-03   20.00
  67  -660.0000   -1948.461 0.4608   0.6207E-03  0.4103E-04 -0.3695E-03  0.0000E+00      -1  -0.592E-03   20.00
  68  -670.0000   -1944.430 0.4609   0.6230E-03  0.4111E-04 -0.3714E-03  0.0000E+00      -1  -0.595E-03   20.00
  69  -680.0000   -1940.384 0.4611   0.6252E-03  0.4119E-04 -0.3726E-03  0.0000E+00      -1  -0.597E-03   20.00
  70  -690.0000   -1936.348 0.4612   0.6275E-03  0.4126E-04 -0.3753E-03  0.0000E+00      -1  -0.601E-03   20.00
  71  -700.0000   -1932.346 0.4613   0.6298E-03  0.4134E-04 -0.3773E-03  0.0000E+00      -1  -0.604E-03   20.00
  72  -710.0000   -1928.329 0.4615   0.6320E-03  0.4142E-04 -0.3784E-03  0.0000E+00      -1  -0.606E-03   20.00
  73  -720.0000   -1924.321 0.4616   0.6343E-03  0.4149E-04 -0.3803E-03  0.0000E+00      -1  -0.609E-03   20.00
  74  -730.0000   -1920.321 0.4618   0.6365E-03  0.4157E-04 -0.3832E-03  0.0000E+00      -1  -0.614E-03   20.00
  75  -740.0000   -1916.355 0.4619   0.6398E-03  0.4166E-04 -0.3858E-03  0.0000E+00      -1  -0.618E-03   20.00
  76  -750.0000   -1912.373 0.4621   0.6447E-03  0.4179E-04  0.2045E-03  0.0000E+00      -1   0.328E-03   20.00
  77  -760.0000   -1890.292 0.4632   0.6721E-03  0.4245E-04  0.8022E-03  0.0000E+00      -1   0.129E-02   20.00
  78  -770.0000   -1868.491 0.4642   0.6991E-03  0.4311E-04  0.8149E-03  0.0000E+00      -1   0.131E-02   20.00
  79  -780.0000   -1846.969 0.4652   0.7257E-03  0.4376E-04  0.8259E-03  0.0000E+00      -1   0.132E-02   20.00
  80  -790.0000   -1825.721 0.4662   0.7520E-03  0.4441E-04  0.8355E-03  0.0000E+00      -1   0.134E-02   20.00
  81  -800.0000   -1804.742 0.4672   0.7780E-03  0.4504E-04  0.8435E-03  0.0000E+00      -1   0.135E-02   20.00
  82  -810.0000   -1784.030 0.4682   0.8036E-03  0.4567E-04  0.8501E-03  0.0000E+00      -1   0.136E-02   20.00
  83  -820.0000   -1763.579 0.4692   0.8290E-03  0.4629E-04  0.8554E-03  0.0000E+00      -1   0.137E-02   20.00
  84  -830.0000   -1743.385 0.4701   0.8540E-03  0.4690E-04  0.8595E-03  0.0000E+00      -1   0.138E-02   20.00
  85  -840.0000   -1723.444 0.4710   0.8787E-03  0.4750E-04  0.8623E-03  0.0000E+00      -1   0.138E-02   20.00
  86  -850.0000   -1703.754 0.4720   0.9031E-03  0.4810E-04  0.8639E-03  0.0000E+00      -1   0.138E-02   20.00
  87  -860.0000   -1684.308 0.4729   0.9271E-03  0.4869E-04  0.8643E-03  0.0000E+00      -1   0.138E-02   20.00
