 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  16. 2.    Time:   0:12:25
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 11)                      Node( 31)                      Node( 51)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         10.0001    -8468.47  0.3966 -0.300E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.49  0.4938 -0.135E-02
         10.0002    -8467.71  0.3966 -0.300E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.49  0.4938 -0.135E-02
         10.0003    -8466.53  0.3966 -0.300E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.49  0.4938 -0.210E-02
         10.0005    -8465.11  0.3966 -0.300E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.50  0.4938 -0.165E-02
         10.0008    -8462.95  0.3966 -0.300E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.50  0.4938 -0.165E-02
         10.0010    -8460.80  0.3966 -0.300E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.50  0.4938 -0.165E-02
         10.0011    -8460.19  0.3966 -0.221E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.50  0.4938 -0.135E-02
         10.0012    -8459.34  0.3966 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.50  0.4938 -0.101E-02
         10.0014    -8458.28  0.3966 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.50  0.4938 -0.163E-02
         10.0016    -8456.88  0.3967 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.50  0.4938 -0.190E-02
         10.0019    -8455.09  0.3967 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.50  0.4938 -0.143E-02
         10.0023    -8452.74  0.3967 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.51  0.4938 -0.147E-02
         10.0028    -8449.68  0.3967 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.51  0.4938 -0.172E-02
         10.0034    -8445.72  0.3967 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.51  0.4938 -0.176E-02
         10.0042    -8440.56  0.3968 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.52  0.4938 -0.169E-02
         10.0053    -8433.86  0.3968 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.52  0.4938 -0.169E-02
         10.0066    -8425.16  0.3969 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.53  0.4938 -0.171E-02
         10.0084    -8413.83  0.3970 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.96  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.54  0.4938 -0.170E-02
         10.0108    -8399.10  0.3971 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.95  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.56  0.4938 -0.166E-02
         10.0138    -8379.96  0.3972 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.95  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.58  0.4938 -0.170E-02
         10.0177    -8355.09  0.3974 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.95  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.60  0.4938 -0.170E-02
         10.0228    -8322.73  0.3976 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.95  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.63  0.4938 -0.169E-02
         10.0295    -8280.69  0.3979 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.94  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.67  0.4938 -0.170E-02
         10.0382    -8226.03  0.3983 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.94  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.72  0.4938 -0.169E-02
         10.0494    -8154.97  0.3988 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.93  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.79  0.4938 -0.170E-02
         10.0640    -8062.60  0.3994 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.92  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.87  0.4938 -0.170E-02
         10.0830    -7942.54  0.4002 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.91  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1302.98  0.4938 -0.170E-02
         10.1077    -7786.47  0.4013 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.89  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1303.12  0.4938 -0.170E-02
         10.1398    -7627.05  0.4027 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.87  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1303.31  0.4938 -0.170E-02
         10.1816    -7424.31  0.4046 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.84  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1303.53  0.4937 -0.170E-02
         10.2359    -7165.94  0.4070 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.80  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1303.83  0.4937 -0.170E-02
         10.3064    -6829.59  0.4101 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.75  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1304.19  0.4937 -0.170E-02
         10.3982    -6393.41  0.4141 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.68  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1304.64  0.4937 -0.170E-02
         10.5174    -5910.74  0.4193 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.60  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1305.20  0.4936 -0.170E-02
         10.6725    -5352.49  0.4261 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.48  0.4387  0.413E-02      -1548.03  0.4793 -0.133E-02      -1305.87  0.4936 -0.170E-02
         10.8740    -4690.39  0.4349 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.33  0.4387  0.414E-02      -1548.03  0.4793 -0.133E-02      -1306.68  0.4936 -0.169E-02
         11.1360    -3989.61  0.4463 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2594.13  0.4387  0.414E-02      -1548.03  0.4793 -0.133E-02      -1307.63  0.4935 -0.169E-02
         11.4766    -3264.65  0.4610 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2593.87  0.4387  0.414E-02      -1548.02  0.4793 -0.133E-02      -1308.73  0.4934 -0.169E-02
         11.9194    -2549.44  0.4796 -0.220E+00      -4624.44  0.3965 -0.713E-04      -2593.51  0.4387  0.414E-02      -1548.02  0.4793 -0.133E-02      -1309.98  0.4934 -0.169E-02
         12.4950    -1892.53  0.5026 -0.220E+00      -4624.44  0.3965 -0.712E-04      -2593.04  0.4387  0.414E-02      -1548.02  0.4793 -0.133E-02      -1311.40  0.4933 -0.169E-02
         13.0706    -1470.91  0.5234 -0.220E+00      -4624.44  0.3965 -0.712E-04      -2592.55  0.4388  0.415E-02      -1548.01  0.4793 -0.133E-02      -1312.64  0.4932 -0.168E-02
         13.6462    -1186.75  0.5414 -0.220E+00      -4624.44  0.3965 -0.711E-04      -2592.05  0.4388  0.415E-02      -1548.01  0.4793 -0.133E-02      -1313.77  0.4931 -0.168E-02
         14.2218     -999.03  0.5562 -0.220E+00      -4624.45  0.3965 -0.709E-04      -2591.55  0.4388  0.415E-02      -1548.01  0.4793 -0.133E-02      -1314.79  0.4931 -0.168E-02
         14.7996     -870.25  0.5683 -0.220E+00      -4624.45  0.3965 -0.707E-04      -2591.03  0.4388  0.415E-02      -1548.00  0.4793 -0.133E-02      -1315.75  0.4930 -0.168E-02
         15.3775     -769.09  0.5785 -0.220E+00      -4624.45  0.3965 -0.705E-04      -2590.50  0.4388  0.416E-02      -1548.00  0.4793 -0.133E-02      -1316.63  0.4930 -0.167E-02
         16.1479     -680.22  0.5892 -0.220E+00      -4624.46  0.3965 -0.700E-04      -2589.79  0.4388  0.416E-02      -1547.99  0.4793 -0.133E-02      -1317.73  0.4929 -0.167E-02
         17.1109     -592.49  0.6008 -0.220E+00      -4624.48  0.3965 -0.693E-04      -2588.89  0.4389  0.416E-02      -1547.99  0.4793 -0.133E-02      -1318.99  0.4928 -0.167E-02
         18.0739     -528.19  0.6107 -0.220E+00      -4624.52  0.3965 -0.683E-04      -2587.97  0.4389  0.417E-02      -1547.98  0.4793 -0.133E-02      -1320.17  0.4927 -0.167E-02
         19.0370     -468.70  0.6201 -0.220E+00      -4624.56  0.3965 -0.670E-04      -2587.04  0.4389  0.417E-02      -1547.98  0.4793 -0.133E-02      -1321.27  0.4927 -0.166E-02
         20.0000     -423.01  0.6286 -0.220E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.31  0.4926 -0.166E-02
         20.0001     -423.88  0.6286 -0.321E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.31  0.4926 -0.133E-02
         20.0002     -423.66  0.6286 -0.319E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.31  0.4926 -0.133E-02
         20.0004     -423.80  0.6286 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.31  0.4926 -0.133E-02
         20.0006     -423.70  0.6287 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.31  0.4926 -0.201E-02
         20.0009     -423.69  0.6287 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.32  0.4926 -0.185E-02
         20.0013     -423.62  0.6287 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.32  0.4926 -0.173E-02
         20.0018     -423.55  0.6287 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.32  0.4926 -0.164E-02
         20.0024     -423.45  0.6287 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.32  0.4926 -0.157E-02
         20.0032     -423.33  0.6287 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.32  0.4926 -0.170E-02
         20.0043     -423.17  0.6288 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.32  0.4926 -0.161E-02
         20.0056     -422.96  0.6288 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.32  0.4926 -0.166E-02
         20.0074     -422.68  0.6289 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.32  0.4926 -0.166E-02
         20.0098     -422.33  0.6289 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.10  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.32  0.4926 -0.165E-02
         20.0128     -421.86  0.6290 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.09  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.33  0.4926 -0.168E-02
         20.0167     -421.26  0.6291 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.09  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.33  0.4926 -0.167E-02
         20.0218     -420.49  0.6293 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.08  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.34  0.4926 -0.165E-02
         20.0285     -419.48  0.6295 -0.320E+00      -4624.61  0.3965 -0.655E-04      -2586.08  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.35  0.4926 -0.167E-02
         20.0372     -418.19  0.6297 -0.320E+00      -4624.61  0.3965 -0.654E-04      -2586.07  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.35  0.4926 -0.166E-02
         20.0484     -416.51  0.6300 -0.320E+00      -4624.61  0.3965 -0.654E-04      -2586.06  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.37  0.4926 -0.166E-02
         20.0630     -414.35  0.6304 -0.320E+00      -4624.61  0.3965 -0.654E-04      -2586.04  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.38  0.4926 -0.166E-02
         20.0820     -411.58  0.6309 -0.320E+00      -4624.61  0.3965 -0.654E-04      -2586.03  0.4389  0.417E-02      -1547.97  0.4793 -0.133E-02      -1322.40  0.4926 -0.166E-02
