 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  30.10.    Time:   4:17:47
 Units: L = mm   , T = min  , M = mmol 


 Time:       10.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  46  -450.0000   -2358.548 0.4379   0.2414E-03  0.3433E-04  0.1318E-02  0.0000E+00      -1   0.264E-02   20.00
  47  -460.0000   -2294.939 0.4403   0.2637E-03  0.3559E-04  0.1386E-02  0.0000E+00      -1   0.277E-02   20.00
  48  -470.0000   -2233.291 0.4426   0.2854E-03  0.3682E-04  0.1445E-02  0.0000E+00      -1   0.289E-02   20.00
  49  -480.0000   -2173.524 0.4448   0.3063E-03  0.3801E-04  0.1495E-02  0.0000E+00      -1   0.299E-02   20.00
  50  -490.0000   -2115.569 0.4470   0.3267E-03  0.3917E-04  0.1536E-02  0.0000E+00      -1   0.307E-02   20.00
  51  -500.0000   -2059.359 0.4492   0.3464E-03  0.4029E-04  0.1570E-02  0.0000E+00      -1   0.314E-02   20.00
  52  -510.0000   -2004.853 0.4512   0.3655E-03  0.4137E-04  0.1596E-02  0.0000E+00      -1   0.319E-02   20.00
  53  -520.0000   -1951.941 0.4532   0.3841E-03  0.4243E-04  0.1625E-02  0.0000E+00      -1   0.325E-02   20.00
  54  -530.0000   -1900.586 0.4553   0.4095E-03  0.4365E-04  0.1675E-02  0.0000E+00      -1   0.335E-02   20.00
  55  -540.0000   -1850.734 0.4578   0.4482E-03  0.4521E-04  0.1751E-02  0.0000E+00      -1   0.350E-02   20.00
  56  -550.0000   -1802.328 0.4601   0.4859E-03  0.4673E-04  0.1830E-02  0.0000E+00      -1   0.366E-02   20.00
  57  -560.0000   -1755.318 0.4624   0.5225E-03  0.4821E-04  0.1896E-02  0.0000E+00      -1   0.379E-02   20.00
  58  -570.0000   -1709.652 0.4647   0.5580E-03  0.4964E-04  0.1951E-02  0.0000E+00      -1   0.390E-02   20.00
  59  -580.0000   -1665.304 0.4668   0.5925E-03  0.5103E-04  0.1997E-02  0.0000E+00      -1   0.399E-02   20.00
  60  -590.0000   -1622.186 0.4689   0.6260E-03  0.5238E-04  0.2034E-02  0.0000E+00      -1   0.407E-02   20.00
  61  -600.0000   -1580.276 0.4710   0.6586E-03  0.5370E-04  0.2062E-02  0.0000E+00      -1   0.412E-02   20.00
  62  -610.0000   -1539.532 0.4730   0.6903E-03  0.5498E-04  0.2096E-02  0.0000E+00      -1   0.419E-02   20.00
  63  -620.0000   -1499.912 0.4752   0.7395E-03  0.5656E-04  0.2160E-02  0.0000E+00      -1   0.432E-02   20.00
  64  -630.0000   -1461.377 0.4776   0.8048E-03  0.5842E-04  0.2251E-02  0.0000E+00      -1   0.450E-02   20.00
  65  -640.0000   -1423.892 0.4800   0.8683E-03  0.6023E-04  0.2340E-02  0.0000E+00      -1   0.468E-02   20.00
  66  -650.0000   -1387.420 0.4822   0.9302E-03  0.6200E-04  0.2414E-02  0.0000E+00      -1   0.483E-02   20.00
  67  -660.0000   -1351.941 0.4845   0.9903E-03  0.6371E-04  0.2475E-02  0.0000E+00      -1   0.495E-02   20.00
  68  -670.0000   -1317.391 0.4866   0.1049E-02  0.6538E-04  0.2525E-02  0.0000E+00      -1   0.505E-02   20.00
  69  -680.0000   -1283.754 0.4887   0.1106E-02  0.6701E-04  0.2563E-02  0.0000E+00      -1   0.513E-02   20.00
  70  -690.0000   -1251.002 0.4908   0.1161E-02  0.6859E-04  0.2591E-02  0.0000E+00      -1   0.518E-02   20.00
  71  -700.0000   -1219.102 0.4928   0.1215E-02  0.7013E-04  0.2626E-02  0.0000E+00      -1   0.525E-02   20.00
