 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 8.    Time:  18:38:39
 Units: L = mm   , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      10.0001  0.00000E+00  0.00000E+00 -0.85069E-04  0.00000E+00 -0.81540E-03  0.00000E+00  0.00000E+00 -0.85069E-08  0.00000E+00 -0.81540E-07 -0.40970E+04  0.00000E+00 -0.15757E+04  0.00000E+00  0.00000E+00  0.44847E+03  0.00000E+00  0.00000E+00      1  0.00000E+00      0.000
      10.0002  0.00000E+00  0.00000E+00 -0.85069E-04  0.00000E+00 -0.11465E-02  0.00000E+00  0.00000E+00 -0.19444E-07  0.00000E+00 -0.22895E-06 -0.40970E+04  0.00000E+00 -0.15757E+04  0.00000E+00  0.00000E+00  0.44847E+03  0.00000E+00  0.00000E+00      2  0.00000E+00      0.000
      10.0004  0.00000E+00  0.00000E+00 -0.85069E-04  0.00000E+00 -0.37378E-03  0.00000E+00  0.00000E+00 -0.32569E-07  0.00000E+00 -0.28662E-06 -0.40970E+04  0.00000E+00 -0.15757E+04  0.00000E+00  0.00000E+00  0.44847E+03  0.00000E+00  0.00000E+00      3  0.00000E+00      0.000
      10.0006  0.00000E+00  0.00000E+00 -0.85069E-04  0.00000E+00 -0.85658E-03  0.00000E+00  0.00000E+00 -0.50069E-07  0.00000E+00 -0.46283E-06 -0.40970E+04  0.00000E+00 -0.15757E+04  0.00000E+00  0.00000E+00  0.44847E+03  0.00000E+00  0.00000E+00      4  0.00000E+00      0.000
      10.0010  0.00000E+00  0.00000E+00 -0.85061E-04  0.00000E+00 -0.49422E-03  0.00000E+00  0.00000E+00 -0.85065E-07  0.00000E+00 -0.66616E-06 -0.40970E+04  0.00000E+00 -0.15757E+04  0.00000E+00  0.00000E+00  0.44847E+03  0.00000E+00  0.00000E+00      5  0.00000E+00      0.000
      10.0014  0.00000E+00  0.00000E+00 -0.85061E-04  0.00000E+00 -0.69964E-03  0.00000E+00  0.00000E+00 -0.11665E-06  0.00000E+00 -0.92594E-06 -0.40970E+04  0.00000E+00 -0.15757E+04  0.00000E+00  0.00000E+00  0.44847E+03  0.00000E+00  0.00000E+00      6  0.00000E+00      0.000
      10.0019  0.00000E+00  0.00000E+00 -0.85065E-04  0.00000E+00 -0.76116E-03  0.00000E+00  0.00000E+00 -0.15771E-06  0.00000E+00 -0.12933E-05 -0.40970E+04  0.00000E+00 -0.15757E+04  0.00000E+00  0.00000E+00  0.44847E+03  0.00000E+00  0.00000E+00      7  0.00000E+00      0.000
      10.0025  0.00000E+00  0.00000E+00 -0.85061E-04  0.00000E+00 -0.64215E-03  0.00000E+00  0.00000E+00 -0.21108E-06  0.00000E+00 -0.16963E-05 -0.40970E+04  0.00000E+00 -0.15757E+04  0.00000E+00  0.00000E+00  0.44847E+03  0.00000E+00  0.00000E+00      8  0.00000E+00      0.000
