 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  30. 8.    Time:  14: 3: 1
 Units: L = mm   , T = min  , M = mmol 


 Time:       10.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  35  -340.0000   -1405.849 0.4876   0.1438E-02  0.5900E-04  0.1435E-01  0.0000E+00      -1   0.239E-01   20.00
  36  -350.0000   -1299.725 0.4940   0.1723E-02  0.6397E-04  0.1576E-01  0.0000E+00      -1   0.263E-01   20.00
  37  -360.0000   -1201.877 0.4999   0.1995E-02  0.6861E-04  0.1722E-01  0.0000E+00      -1   0.287E-01   20.00
  38  -370.0000   -1111.509 0.5069   0.2513E-02  0.7499E-04  0.1918E-01  0.0000E+00      -1   0.320E-01   20.00
  39  -380.0000   -1027.912 0.5133   0.2992E-02  0.8088E-04  0.2101E-01  0.0000E+00      -1   0.350E-01   20.00
  40  -390.0000    -950.453 0.5193   0.3461E-02  0.8648E-04  0.2292E-01  0.0000E+00      -1   0.382E-01   20.00
  41  -400.0000    -878.566 0.5262   0.4317E-02  0.9389E-04  0.5860E-02  0.0000E+00      -1   0.977E-02   20.00
  42  -410.0000    -897.956 0.5243   0.4086E-02  0.9189E-04 -0.1209E-01  0.0000E+00      -1  -0.201E-01   20.00
  43  -420.0000    -917.745 0.5224   0.3851E-02  0.8985E-04 -0.1154E-01  0.0000E+00      -1  -0.192E-01   20.00
  44  -430.0000    -937.943 0.5205   0.3610E-02  0.8777E-04 -0.1099E-01  0.0000E+00      -1  -0.183E-01   20.00
  45  -440.0000    -958.562 0.5186   0.3389E-02  0.8578E-04 -0.1053E-01  0.0000E+00      -1  -0.175E-01   20.00
  46  -450.0000    -979.613 0.5170   0.3269E-02  0.8429E-04 -0.1022E-01  0.0000E+00      -1  -0.170E-01   20.00
  47  -460.0000   -1001.107 0.5153   0.3145E-02  0.8277E-04 -0.9975E-02  0.0000E+00      -1  -0.166E-01   20.00
  48  -470.0000   -1023.057 0.5136   0.3020E-02  0.8123E-04 -0.9715E-02  0.0000E+00      -1  -0.162E-01   20.00
  49  -480.0000   -1045.474 0.5119   0.2891E-02  0.7964E-04 -0.9438E-02  0.0000E+00      -1  -0.157E-01   20.00
  50  -490.0000   -1068.374 0.5102   0.2760E-02  0.7803E-04 -0.9144E-02  0.0000E+00      -1  -0.152E-01   20.00
  51  -500.0000   -1091.767 0.5084   0.2626E-02  0.7638E-04 -0.8831E-02  0.0000E+00      -1  -0.147E-01   20.00
  52  -510.0000   -1115.667 0.5066   0.2489E-02  0.7469E-04 -0.8498E-02  0.0000E+00      -1  -0.142E-01   20.00
  53  -520.0000   -1140.089 0.5047   0.2349E-02  0.7297E-04 -0.8144E-02  0.0000E+00      -1  -0.136E-01   20.00
  54  -530.0000   -1165.047 0.5028   0.2206E-02  0.7121E-04 -0.7767E-02  0.0000E+00      -1  -0.129E-01   20.00
  55  -540.0000   -1190.557 0.5008   0.2060E-02  0.6941E-04 -0.7400E-02  0.0000E+00      -1  -0.123E-01   20.00
  56  -550.0000   -1216.634 0.4990   0.1947E-02  0.6786E-04 -0.7117E-02  0.0000E+00      -1  -0.119E-01   20.00
  57  -560.0000   -1243.295 0.4974   0.1875E-02  0.6661E-04 -0.6928E-02  0.0000E+00      -1  -0.115E-01   20.00
  58  -570.0000   -1270.551 0.4957   0.1802E-02  0.6533E-04 -0.6766E-02  0.0000E+00      -1  -0.113E-01   20.00
  59  -580.0000   -1298.428 0.4941   0.1727E-02  0.6403E-04 -0.6592E-02  0.0000E+00      -1  -0.110E-01   20.00
  60  -590.0000   -1326.937 0.4923   0.1650E-02  0.6269E-04 -0.6405E-02  0.0000E+00      -1  -0.107E-01   20.00
  61  -600.0000   -1356.098 0.4906   0.1572E-02  0.6133E-04 -0.6204E-02  0.0000E+00      -1  -0.103E-01   20.00
  62  -610.0000   -1385.930 0.4888   0.1491E-02  0.5993E-04 -0.5989E-02  0.0000E+00      -1  -0.998E-02   20.00
  63  -620.0000   -1416.453 0.4869   0.1409E-02  0.5850E-04 -0.5757E-02  0.0000E+00      -1  -0.959E-02   20.00
  64  -630.0000   -1447.686 0.4850   0.1325E-02  0.5704E-04 -0.5509E-02  0.0000E+00      -1  -0.918E-02   20.00
  65  -640.0000   -1479.650 0.4831   0.1239E-02  0.5555E-04 -0.5243E-02  0.0000E+00      -1  -0.874E-02   20.00
  66  -650.0000   -1512.368 0.4811   0.1151E-02  0.5401E-04 -0.4999E-02  0.0000E+00      -1  -0.833E-02   20.00
  67  -660.0000   -1545.860 0.4794   0.1099E-02  0.5288E-04 -0.4832E-02  0.0000E+00      -1  -0.805E-02   20.00
  68  -670.0000   -1580.150 0.4778   0.1056E-02  0.5184E-04 -0.4719E-02  0.0000E+00      -1  -0.786E-02   20.00
  69  -680.0000   -1615.261 0.4762   0.1013E-02  0.5078E-04 -0.4609E-02  0.0000E+00      -1  -0.768E-02   20.00
  70  -690.0000   -1651.219 0.4745   0.9681E-03  0.4969E-04 -0.4489E-02  0.0000E+00      -1  -0.748E-02   20.00
  71  -700.0000   -1688.048 0.4727   0.9225E-03  0.4857E-04 -0.4359E-02  0.0000E+00      -1  -0.727E-02   20.00
  72  -710.0000   -1725.778 0.4709   0.8758E-03  0.4743E-04 -0.4218E-02  0.0000E+00      -1  -0.703E-02   20.00
  73  -720.0000   -1764.431 0.4691   0.8279E-03  0.4626E-04 -0.4065E-02  0.0000E+00      -1  -0.677E-02   20.00
  74  -730.0000   -1804.038 0.4672   0.7789E-03  0.4506E-04 -0.3899E-02  0.0000E+00      -1  -0.650E-02   20.00
  75  -740.0000   -1844.627 0.4653   0.7286E-03  0.4384E-04 -0.3720E-02  0.0000E+00      -1  -0.620E-02   20.00
  76  -750.0000   -1886.229 0.4634   0.6771E-03  0.4258E-04 -0.1473E-02  0.0000E+00      -1  -0.245E-02   20.00
  77  -760.0000   -1866.345 0.4643   0.7017E-03  0.4318E-04  0.6853E-03  0.0000E+00      -1   0.114E-02   20.00
  78  -770.0000   -1846.692 0.4652   0.7260E-03  0.4377E-04  0.6923E-03  0.0000E+00      -1   0.115E-02   20.00
  79  -780.0000   -1827.269 0.4661   0.7501E-03  0.4436E-04  0.6982E-03  0.0000E+00      -1   0.116E-02   20.00
  80  -790.0000   -1808.070 0.4671   0.7739E-03  0.4494E-04  0.7030E-03  0.0000E+00      -1   0.117E-02   20.00
  81  -800.0000   -1789.094 0.4679   0.7974E-03  0.4552E-04  0.7068E-03  0.0000E+00      -1   0.118E-02   20.00
  82  -810.0000   -1770.338 0.4688   0.8206E-03  0.4608E-04  0.7095E-03  0.0000E+00      -1   0.118E-02   20.00
  83  -820.0000   -1751.797 0.4697   0.8436E-03  0.4664E-04  0.7113E-03  0.0000E+00      -1   0.119E-02   20.00
  84  -830.0000   -1733.469 0.4706   0.8663E-03  0.4720E-04  0.7121E-03  0.0000E+00      -1   0.119E-02   20.00
  85  -840.0000   -1715.352 0.4714   0.8887E-03  0.4775E-04  0.7121E-03  0.0000E+00      -1   0.119E-02   20.00
  86  -850.0000   -1697.441 0.4723   0.9109E-03  0.4829E-04  0.7112E-03  0.0000E+00      -1   0.119E-02   20.00
