 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  30.10.    Time:   4:21: 1
 Units: L = mm   , T = min  , M = mmol 


 Time:       10.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  54  -530.0000   -2036.262 0.4500   0.3545E-03  0.4075E-04  0.1549E-02  0.0000E+00      -1   0.310E-02   20.00
  55  -540.0000   -1983.310 0.4520   0.3730E-03  0.4180E-04  0.1572E-02  0.0000E+00      -1   0.314E-02   20.00
  56  -550.0000   -1931.898 0.4540   0.3911E-03  0.4283E-04  0.1604E-02  0.0000E+00      -1   0.321E-02   20.00
  57  -560.0000   -1881.994 0.4562   0.4239E-03  0.4423E-04  0.1665E-02  0.0000E+00      -1   0.333E-02   20.00
  58  -570.0000   -1833.499 0.4586   0.4617E-03  0.4575E-04  0.1743E-02  0.0000E+00      -1   0.349E-02   20.00
  59  -580.0000   -1786.384 0.4609   0.4983E-03  0.4723E-04  0.1814E-02  0.0000E+00      -1   0.363E-02   20.00
  60  -590.0000   -1740.601 0.4632   0.5339E-03  0.4867E-04  0.1874E-02  0.0000E+00      -1   0.375E-02   20.00
  61  -600.0000   -1696.125 0.4653   0.5685E-03  0.5006E-04  0.1924E-02  0.0000E+00      -1   0.385E-02   20.00
  62  -610.0000   -1652.867 0.4674   0.6022E-03  0.5142E-04  0.1965E-02  0.0000E+00      -1   0.393E-02   20.00
  63  -620.0000   -1610.807 0.4695   0.6349E-03  0.5274E-04  0.1996E-02  0.0000E+00      -1   0.399E-02   20.00
  64  -630.0000   -1569.922 0.4715   0.6667E-03  0.5402E-04  0.2021E-02  0.0000E+00      -1   0.404E-02   20.00
  65  -640.0000   -1530.134 0.4734   0.6976E-03  0.5527E-04  0.2058E-02  0.0000E+00      -1   0.412E-02   20.00
  66  -650.0000   -1491.425 0.4757   0.7539E-03  0.5697E-04  0.2129E-02  0.0000E+00      -1   0.426E-02   20.00
  67  -660.0000   -1453.757 0.4781   0.8177E-03  0.5879E-04  0.2218E-02  0.0000E+00      -1   0.444E-02   20.00
  68  -670.0000   -1417.112 0.4804   0.8798E-03  0.6056E-04  0.2300E-02  0.0000E+00      -1   0.460E-02   20.00
  69  -680.0000   -1381.423 0.4826   0.9403E-03  0.6229E-04  0.2369E-02  0.0000E+00      -1   0.474E-02   20.00
  70  -690.0000   -1346.674 0.4848   0.9992E-03  0.6396E-04  0.2425E-02  0.0000E+00      -1   0.485E-02   20.00
  71  -700.0000   -1312.849 0.4869   0.1057E-02  0.6560E-04  0.2470E-02  0.0000E+00      -1   0.494E-02   20.00
  72  -710.0000   -1279.888 0.4890   0.1112E-02  0.6719E-04  0.2505E-02  0.0000E+00      -1   0.501E-02   20.00
  73  -720.0000   -1247.778 0.4910   0.1167E-02  0.6874E-04  0.2530E-02  0.0000E+00      -1   0.506E-02   20.00
