 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  30.10.    Time:   4:41:32
 Units: L = mm   , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      10.0001 -0.17000E+00  0.00000E+00 -0.16989E+00  0.00000E+00 -0.13796E-02 -0.17000E-04  0.00000E+00 -0.16989E-04  0.00000E+00 -0.13796E-06 -0.73361E+04  0.00000E+00 -0.13509E+04  0.10800E-03  0.10800E-07  0.47268E+03  0.16989E-04  0.00000E+00      1  0.00000E+00      0.000
      10.0002 -0.17000E+00  0.00000E+00 -0.16989E+00  0.00000E+00 -0.13796E-02 -0.34000E-04  0.00000E+00 -0.33978E-04  0.00000E+00 -0.27592E-06 -0.73358E+04  0.00000E+00 -0.13509E+04  0.10744E-03  0.21544E-07  0.47268E+03  0.33978E-04  0.00000E+00      2  0.00000E+00      0.000
      10.0003 -0.17000E+00  0.00000E+00 -0.16989E+00  0.00000E+00 -0.10072E-02 -0.56667E-04  0.00000E+00 -0.56631E-04  0.00000E+00 -0.41022E-06 -0.73353E+04  0.00000E+00 -0.13509E+04  0.10651E-03  0.35746E-07  0.47268E+03  0.56631E-04  0.00000E+00      3  0.00000E+00      0.000
      10.0005 -0.17000E+00  0.00000E+00 -0.16989E+00  0.00000E+00 -0.16778E-02 -0.85000E-04  0.00000E+00 -0.84947E-04  0.00000E+00 -0.68986E-06 -0.73347E+04  0.00000E+00 -0.13509E+04  0.10543E-03  0.53317E-07  0.47268E+03  0.84947E-04  0.00000E+00      4  0.00000E+00      0.000
      10.0008 -0.17000E+00  0.00000E+00 -0.16990E+00  0.00000E+00 -0.16781E-02 -0.12750E-03  0.00000E+00 -0.12742E-03  0.00000E+00 -0.11094E-05 -0.73338E+04  0.00000E+00 -0.13509E+04  0.10376E-03  0.79256E-07  0.47268E+03  0.12742E-03  0.00000E+00      5  0.00000E+00      0.000
      10.0010 -0.17000E+00  0.00000E+00 -0.16990E+00  0.00000E+00 -0.16783E-02 -0.17000E-03  0.00000E+00 -0.16990E-03  0.00000E+00 -0.15290E-05 -0.73329E+04  0.00000E+00 -0.13509E+04  0.10207E-03  0.10477E-06  0.47268E+03  0.16990E-03  0.00000E+00      6  0.00000E+00      0.000
      10.0011 -0.24000E+00  0.00000E+00 -0.23993E+00  0.00000E+00 -0.13804E-02 -0.19400E-03  0.00000E+00 -0.19389E-03  0.00000E+00 -0.16670E-05 -0.73323E+04  0.00000E+00 -0.13509E+04  0.65655E-04  0.11134E-06  0.47268E+03  0.19389E-03  0.00000E+00      7  0.00000E+00      0.000
      10.0012 -0.24000E+00  0.00000E+00 -0.23959E+00  0.00000E+00 -0.21829E-02 -0.22520E-03  0.00000E+00 -0.22504E-03  0.00000E+00 -0.19508E-05 -0.73317E+04  0.00000E+00 -0.13509E+04  0.40832E-03  0.16442E-06  0.47268E+03  0.22504E-03  0.00000E+00      8  0.00000E+00      0.000
      10.0014 -0.24000E+00  0.00000E+00 -0.23986E+00  0.00000E+00 -0.16540E-02 -0.26576E-03  0.00000E+00 -0.26557E-03  0.00000E+00 -0.22303E-05 -0.73308E+04  0.00000E+00 -0.13509E+04  0.14220E-03  0.18845E-06  0.47268E+03  0.26557E-03  0.00000E+00      9  0.00000E+00      0.000
      10.0016 -0.24000E+00  0.00000E+00 -0.24013E+00  0.00000E+00 -0.19256E-02 -0.31849E-03  0.00000E+00 -0.31833E-03  0.00000E+00 -0.26534E-05 -0.73296E+04  0.00000E+00 -0.13509E+04  0.13117E-03  0.21727E-06  0.47268E+03  0.31833E-03  0.00000E+00     10  0.00000E+00      0.000
      10.0019 -0.24000E+00  0.00000E+00 -0.24003E+00  0.00000E+00 -0.14563E-02 -0.38703E-03  0.00000E+00 -0.38688E-03  0.00000E+00 -0.30693E-05 -0.73282E+04  0.00000E+00 -0.13509E+04  0.29519E-04  0.22570E-06  0.47268E+03  0.38688E-03  0.00000E+00     11  0.00000E+00      0.000
      10.0023 -0.24000E+00  0.00000E+00 -0.24003E+00  0.00000E+00 -0.14967E-02 -0.47614E-03  0.00000E+00 -0.47601E-03  0.00000E+00 -0.36250E-05 -0.73262E+04  0.00000E+00 -0.13509E+04  0.33051E-04  0.23798E-06  0.47268E+03  0.47601E-03  0.00000E+00     12  0.00000E+00      0.000
      10.0028 -0.24000E+00  0.00000E+00 -0.23991E+00  0.00000E+00 -0.17441E-02 -0.59199E-03  0.00000E+00 -0.59181E-03  0.00000E+00 -0.44669E-05 -0.73237E+04  0.00000E+00 -0.13509E+04  0.85875E-04  0.27943E-06  0.47268E+03  0.59181E-03  0.00000E+00     13  0.00000E+00      0.000
      10.0034 -0.24000E+00  0.00000E+00 -0.23990E+00  0.00000E+00 -0.15547E-02 -0.74258E-03  0.00000E+00 -0.74234E-03  0.00000E+00 -0.54424E-05 -0.73205E+04  0.00000E+00 -0.13509E+04  0.10370E-03  0.34449E-06  0.47268E+03  0.74234E-03  0.00000E+00     14  0.00000E+00      0.000
