PreTimes,PreVals,meanRunTimes,meanRun
04/07/16 09:45,0.2,04/07/16 09:47,0.68698015228293
04/07/16 09:55,1.8,04/07/16 09:57,0
04/07/16 10:05,1.4,04/07/16 10:07,0.319494441333176
04/07/16 10:15,0.1,04/07/16 10:17,0
04/07/16 10:25,0,04/07/16 10:27,0
