 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  27. 8.    Time:  21:43:18
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 31)                      Node( 52)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         20.0000    -4800.49  0.3914  0.234E-08      -3210.79  0.4138  0.915E-03      -1921.71  0.4543  0.119E-02      -1378.58  0.4828 -0.947E-03
         22.5000    -4801.37  0.3913 -0.972E-08      -3210.54  0.4138  0.915E-03      -1921.55  0.4543  0.120E-02      -1377.27  0.4829 -0.949E-03
         26.2500    -4802.49  0.3913 -0.201E-07      -3210.15  0.4138  0.916E-03      -1921.31  0.4544  0.120E-02      -1375.47  0.4830 -0.952E-03
         30.0000    -4803.48  0.3913 -0.139E-07      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.78  0.4831 -0.955E-03
         30.0001    -4803.48  0.3913 -0.105E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.109E-02
         30.0002    -4803.46  0.3913 -0.103E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.109E-02
         30.0004    -4803.44  0.3913 -0.972E-02      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.109E-02
         30.0006    -4803.42  0.3913 -0.102E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.109E-02
         30.0009    -4803.38  0.3913 -0.994E-02      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.109E-02
         30.0013    -4803.34  0.3913 -0.101E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.109E-02
         30.0018    -4803.28  0.3913 -0.990E-02      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.109E-02
         30.0024    -4803.21  0.3913 -0.100E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.857E-03
         30.0032    -4803.11  0.3913 -0.101E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.912E-03
         30.0043    -4802.98  0.3913 -0.100E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.954E-03
         30.0056    -4802.81  0.3913 -0.997E-02      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.986E-03
         30.0074    -4802.60  0.3913 -0.100E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.928E-03
         30.0098    -4802.32  0.3913 -0.100E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.967E-03
         30.0128    -4801.96  0.3913 -0.100E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.947E-03
         30.0167    -4801.48  0.3913 -0.999E-02      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.77  0.4831 -0.943E-03
         30.0218    -4800.87  0.3913 -0.999E-02      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.76  0.4831 -0.949E-03
         30.0285    -4800.07  0.3914 -0.100E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.76  0.4831 -0.960E-03
         30.0372    -4799.04  0.3914 -0.100E-01      -3209.75  0.4138  0.916E-03      -1921.07  0.4544  0.120E-02      -1373.76  0.4831 -0.957E-03
         30.0484    -4797.69  0.3914 -0.100E-01      -3209.74  0.4138  0.916E-03      -1921.06  0.4544  0.120E-02      -1373.75  0.4831 -0.962E-03
         30.0630    -4795.94  0.3914 -0.100E-01      -3209.74  0.4138  0.916E-03      -1921.06  0.4544  0.120E-02      -1373.75  0.4831 -0.952E-03
         30.0820    -4793.67  0.3915 -0.100E-01      -3209.74  0.4138  0.916E-03      -1921.06  0.4544  0.120E-02      -1373.74  0.4831 -0.953E-03
         30.1067    -4790.73  0.3915 -0.100E-01      -3209.74  0.4138  0.916E-03      -1921.06  0.4544  0.120E-02      -1373.73  0.4831 -0.956E-03
         30.1388    -4786.91  0.3916 -0.100E-01      -3209.73  0.4138  0.916E-03      -1921.06  0.4544  0.120E-02      -1373.71  0.4831 -0.955E-03
         30.1806    -4781.96  0.3917 -0.100E-01      -3209.73  0.4138  0.916E-03      -1921.06  0.4544  0.120E-02      -1373.69  0.4831 -0.955E-03
         30.2349    -4775.54  0.3918 -0.100E-01      -3209.72  0.4138  0.916E-03      -1921.05  0.4544  0.120E-02      -1373.67  0.4831 -0.954E-03
         30.3054    -4767.24  0.3919 -0.100E-01      -3209.72  0.4138  0.916E-03      -1921.05  0.4544  0.120E-02      -1373.64  0.4831 -0.955E-03
         30.3972    -4756.52  0.3921 -0.100E-01      -3209.71  0.4138  0.916E-03      -1921.04  0.4544  0.120E-02      -1373.60  0.4831 -0.956E-03
         30.5164    -4742.69  0.3923 -0.100E-01      -3209.69  0.4138  0.916E-03      -1921.04  0.4544  0.120E-02      -1373.54  0.4831 -0.955E-03
         30.6715    -4724.91  0.3926 -0.100E-01      -3209.68  0.4138  0.916E-03      -1921.03  0.4544  0.120E-02      -1373.48  0.4831 -0.955E-03
         30.8730    -4702.11  0.3930 -0.100E-01      -3209.65  0.4138  0.916E-03      -1921.01  0.4544  0.120E-02      -1373.39  0.4831 -0.955E-03
         31.1350    -4673.00  0.3935 -0.100E-01      -3209.63  0.4138  0.916E-03      -1921.00  0.4544  0.120E-02      -1373.27  0.4831 -0.955E-03
         31.4756    -4636.06  0.3941 -0.100E-01      -3209.59  0.4139  0.917E-03      -1920.97  0.4544  0.120E-02      -1373.13  0.4831 -0.956E-03
         31.9184    -4589.51  0.3949 -0.100E-01      -3209.54  0.4139  0.917E-03      -1920.95  0.4544  0.120E-02      -1372.94  0.4832 -0.956E-03
         32.4940    -4531.45  0.3958 -0.100E-01      -3209.48  0.4139  0.917E-03      -1920.91  0.4544  0.120E-02      -1372.69  0.4832 -0.956E-03
         33.2446    -4459.74  0.3970 -0.100E-01      -3209.39  0.4139  0.917E-03      -1920.86  0.4544  0.120E-02      -1372.38  0.4832 -0.957E-03
         34.2096    -4373.79  0.3985 -0.100E-01      -3209.29  0.4139  0.917E-03      -1920.80  0.4544  0.120E-02      -1371.98  0.4832 -0.958E-03
         35.3677    -4278.97  0.4000 -0.100E-01      -3209.16  0.4139  0.917E-03      -1920.73  0.4544  0.120E-02      -1371.52  0.4832 -0.958E-03
         36.9118    -4166.07  0.4019 -0.100E-01      -3208.98  0.4139  0.917E-03      -1920.63  0.4544  0.120E-02      -1370.91  0.4833 -0.959E-03
         40.0000    -3983.07  0.4050 -0.100E-01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.76  0.4834 -0.961E-03
         40.0001    -3978.47  0.4050 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.108E-02
         40.0002    -3977.48  0.4050 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.108E-02
         40.0004    -3975.00  0.4051 -0.103E+01      -3208.62  0.4139  0.918E-03      -1920.43  0.4544  0.120E-02      -1369.75  0.4834 -0.108E-02
