 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 2.    Time:  21:16:59
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 31)                      Node( 52)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         10.1816    -4728.20  0.3926 -0.520E+00      -4238.12  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2495.61  0.4334 -0.207E-03
         10.2359    -4389.34  0.3983 -0.520E+00      -4238.12  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2495.70  0.4334 -0.206E-03
         10.3064    -3947.47  0.4055 -0.520E+00      -4238.11  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2495.80  0.4334 -0.208E-03
         10.3982    -3508.34  0.4149 -0.520E+00      -4238.10  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2495.94  0.4334 -0.207E-03
         10.5174    -2974.62  0.4271 -0.520E+00      -4238.10  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2496.12  0.4334 -0.207E-03
         10.6725    -2450.72  0.4426 -0.520E+00      -4238.08  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2496.35  0.4333 -0.207E-03
         10.8740    -1936.78  0.4620 -0.520E+00      -4238.06  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2496.63  0.4333 -0.207E-03
         11.1360    -1466.12  0.4849 -0.520E+00      -4238.04  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2496.99  0.4333 -0.207E-03
         11.3980    -1164.95  0.5045 -0.520E+00      -4238.02  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2497.34  0.4333 -0.207E-03
         11.6600     -961.34  0.5209 -0.520E+00      -4237.99  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2497.68  0.4333 -0.207E-03
         11.9220     -831.57  0.5338 -0.520E+00      -4237.97  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2498.00  0.4333 -0.207E-03
         12.1840     -731.46  0.5443 -0.520E+00      -4237.95  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2498.32  0.4333 -0.207E-03
         12.5246     -642.81  0.5552 -0.520E+00      -4237.92  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2498.71  0.4333 -0.207E-03
         12.9674     -558.86  0.5667 -0.520E+00      -4237.88  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2499.20  0.4333 -0.207E-03
         13.4101     -486.50  0.5772 -0.520E+00      -4237.84  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2499.67  0.4333 -0.207E-03
         13.9858     -419.37  0.5887 -0.520E+00      -4237.79  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2500.24  0.4332 -0.207E-03
         14.5872     -358.59  0.5996 -0.520E+00      -4237.74  0.3934  0.555E-03      -3116.41  0.4159  0.515E-04      -2500.80  0.4332 -0.207E-03
         15.1886     -311.22  0.6089 -0.520E+00      -4237.69  0.3934  0.555E-03      -3116.42  0.4159  0.515E-04      -2501.33  0.4332 -0.207E-03
         15.7900     -272.89  0.6171 -0.520E+00      -4237.63  0.3934  0.555E-03      -3116.42  0.4159  0.515E-04      -2501.83  0.4332 -0.207E-03
         16.3915     -241.09  0.6241 -0.520E+00      -4237.58  0.3934  0.555E-03      -3116.42  0.4159  0.515E-04      -2502.31  0.4332 -0.207E-03
         16.9929     -217.15  0.6298 -0.520E+00      -4237.53  0.3934  0.554E-03      -3116.42  0.4159  0.515E-04      -2502.77  0.4332 -0.207E-03
         17.5943     -195.03  0.6350 -0.520E+00      -4237.48  0.3934  0.554E-03      -3116.42  0.4159  0.515E-04      -2503.20  0.4331 -0.207E-03
         18.1957     -176.42  0.6396 -0.520E+00      -4237.43  0.3934  0.554E-03      -3116.42  0.4159  0.515E-04      -2503.62  0.4331 -0.206E-03
         18.7972     -160.29  0.6436 -0.520E+00      -4237.37  0.3934  0.554E-03      -3116.42  0.4159  0.515E-04      -2504.02  0.4331 -0.206E-03
         19.3986     -144.76  0.6475 -0.520E+00      -4237.32  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.41  0.4331 -0.206E-03
         20.0000     -132.72  0.6508 -0.520E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.206E-03
         20.0001     -132.61  0.6508 -0.279E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.117E-03
         20.0002     -132.66  0.6508 -0.279E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.117E-03
         20.0004     -132.66  0.6508 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.117E-03
         20.0006     -132.71  0.6507 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.117E-03
         20.0009     -132.75  0.6507 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.117E-03
         20.0013     -132.81  0.6507 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.117E-03
         20.0018     -132.89  0.6507 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.117E-03
         20.0024     -132.99  0.6507 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.117E-03
         20.0032     -133.12  0.6506 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.117E-03
         20.0043     -133.28  0.6506 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.258E-03
         20.0056     -133.50  0.6505 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.225E-03
         20.0074     -133.77  0.6505 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.200E-03
         20.0098     -134.13  0.6504 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.181E-03
         20.0128     -134.59  0.6503 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.78  0.4331 -0.216E-03
         20.0167     -135.17  0.6501 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.79  0.4331 -0.193E-03
         20.0218     -135.91  0.6499 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.79  0.4331 -0.205E-03
         20.0285     -136.84  0.6497 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.79  0.4331 -0.207E-03
         20.0372     -138.01  0.6494 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.80  0.4331 -0.204E-03
         20.0484     -139.45  0.6490 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.80  0.4331 -0.210E-03
         20.0630     -141.20  0.6485 -0.280E+00      -4237.27  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.81  0.4331 -0.209E-03
         20.0820     -143.30  0.6480 -0.280E+00      -4237.26  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.83  0.4331 -0.204E-03
         20.1067     -145.76  0.6473 -0.280E+00      -4237.26  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.84  0.4331 -0.208E-03
         20.1388     -148.59  0.6466 -0.280E+00      -4237.26  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.86  0.4331 -0.206E-03
         20.1806     -151.93  0.6457 -0.280E+00      -4237.26  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.89  0.4331 -0.207E-03
         20.2349     -155.58  0.6448 -0.280E+00      -4237.25  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.92  0.4331 -0.206E-03
         20.3054     -159.49  0.6438 -0.280E+00      -4237.24  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2504.96  0.4331 -0.205E-03
         20.3972     -163.45  0.6428 -0.280E+00      -4237.24  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2505.02  0.4331 -0.205E-03
         20.5164     -167.29  0.6418 -0.280E+00      -4237.23  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2505.09  0.4331 -0.206E-03
         20.6715     -170.74  0.6409 -0.280E+00      -4237.21  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2505.18  0.4331 -0.206E-03
         20.8730     -173.57  0.6402 -0.280E+00      -4237.19  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2505.30  0.4331 -0.206E-03
         21.1350     -175.61  0.6397 -0.280E+00      -4237.17  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2505.45  0.4331 -0.206E-03
         21.4756     -176.67  0.6394 -0.280E+00      -4237.14  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2505.64  0.4331 -0.206E-03
         21.9184     -176.53  0.6395 -0.280E+00      -4237.10  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2505.89  0.4331 -0.206E-03
         22.4940     -174.86  0.6399 -0.280E+00      -4237.05  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2506.20  0.4331 -0.206E-03
         23.2446     -171.09  0.6408 -0.280E+00      -4236.99  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2506.59  0.4331 -0.206E-03
         24.2096     -165.13  0.6424 -0.280E+00      -4236.90  0.3934  0.554E-03      -3116.43  0.4159  0.515E-04      -2507.07  0.4330 -0.206E-03
         25.3677     -157.76  0.6443 -0.280E+00      -4236.80  0.3934  0.554E-03      -3116.44  0.4159  0.515E-04      -2507.61  0.4330 -0.206E-03
         26.9118     -148.73  0.6466 -0.280E+00      -4236.66  0.3934  0.554E-03      -3116.44  0.4159  0.515E-04      -2508.31  0.4330 -0.206E-03
         28.4559     -139.11  0.6491 -0.280E+00      -4236.53  0.3934  0.554E-03      -3116.44  0.4159  0.515E-04      -2508.97  0.4330 -0.206E-03
         30.0000     -130.96  0.6512 -0.280E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.206E-03
         30.0001     -130.90  0.6512 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.147E-03
         30.0002     -130.89  0.6512 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.147E-03
         30.0004     -130.85  0.6512 -0.479E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.147E-03
         30.0006     -130.82  0.6512 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.147E-03
         30.0009     -130.77  0.6513 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.147E-03
         30.0013     -130.72  0.6513 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.147E-03
         30.0018     -130.64  0.6513 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.147E-03
         30.0024     -130.54  0.6513 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.147E-03
         30.0032     -130.41  0.6513 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.147E-03
         30.0043     -130.25  0.6514 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.287E-03
         30.0056     -130.03  0.6514 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.255E-03
         30.0074     -129.75  0.6515 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.230E-03
         30.0098     -129.39  0.6516 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.211E-03
         30.0128     -128.93  0.6517 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.60  0.4330 -0.196E-03
         30.0167     -128.33  0.6519 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.61  0.4330 -0.185E-03
         30.0218     -127.57  0.6521 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.61  0.4330 -0.205E-03
         30.0285     -126.60  0.6523 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.61  0.4330 -0.214E-03
         30.0372     -125.37  0.6527 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.61  0.4330 -0.199E-03
         30.0484     -123.83  0.6531 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.62  0.4330 -0.200E-03
         30.0630     -121.92  0.6536 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.62  0.4330 -0.208E-03
         30.0820     -119.57  0.6542 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.63  0.4330 -0.202E-03
         30.1067     -116.76  0.6549 -0.480E+00      -4236.39  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.64  0.4330 -0.207E-03
         30.1388     -113.53  0.6558 -0.480E+00      -4236.38  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.65  0.4330 -0.207E-03
         30.1806     -109.83  0.6568 -0.480E+00      -4236.38  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.67  0.4330 -0.204E-03
         30.2349     -105.76  0.6579 -0.480E+00      -4236.38  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.69  0.4330 -0.205E-03
         30.3054     -101.35  0.6591 -0.480E+00      -4236.37  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.72  0.4330 -0.207E-03
         30.3972      -96.66  0.6603 -0.480E+00      -4236.36  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.76  0.4330 -0.206E-03
         30.5164      -91.78  0.6616 -0.480E+00      -4236.35  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.81  0.4330 -0.205E-03
         30.6715      -86.78  0.6630 -0.480E+00      -4236.34  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.87  0.4330 -0.206E-03
         30.8730      -81.67  0.6643 -0.480E+00      -4236.32  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2509.95  0.4330 -0.206E-03
         31.1350      -76.27  0.6658 -0.480E+00      -4236.29  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2510.05  0.4330 -0.206E-03
         31.4756      -70.49  0.6673 -0.480E+00      -4236.26  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2510.19  0.4329 -0.206E-03
         31.9184      -64.33  0.6689 -0.480E+00      -4236.22  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2510.36  0.4329 -0.205E-03
         32.4940      -57.68  0.6705 -0.480E+00      -4236.17  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2510.57  0.4329 -0.206E-03
         33.2446      -50.70  0.6723 -0.480E+00      -4236.11  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2510.85  0.4329 -0.206E-03
         34.2096      -44.58  0.6740 -0.480E+00      -4236.02  0.3934  0.554E-03      -3116.45  0.4159  0.515E-04      -2511.21  0.4329 -0.205E-03
         35.1747      -38.64  0.6755 -0.480E+00      -4235.94  0.3934  0.554E-03      -3116.46  0.4159  0.515E-04      -2511.55  0.4329 -0.205E-03
         36.1398      -32.73  0.6767 -0.480E+00      -4235.85  0.3934  0.554E-03      -3116.46  0.4159  0.515E-04      -2511.89  0.4329 -0.205E-03
         37.4265      -27.35  0.6781 -0.480E+00      -4235.74  0.3934  0.553E-03      -3116.46  0.4159  0.515E-04      -2512.32  0.4329 -0.205E-03
         38.7133      -22.42  0.6792 -0.480E+00      -4235.62  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2512.75  0.4329 -0.205E-03
         40.0000      -18.22  0.6801 -0.480E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.205E-03
         40.0001      -18.12  0.6801 -0.309E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.159E-03
         40.0002      -18.17  0.6801 -0.311E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.159E-03
         40.0004      -18.17  0.6801 -0.311E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.159E-03
         40.0006      -18.22  0.6801 -0.309E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.159E-03
         40.0009      -18.26  0.6801 -0.310E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.159E-03
         40.0013      -18.33  0.6801 -0.310E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.159E-03
         40.0018      -18.40  0.6801 -0.310E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.159E-03
         40.0024      -18.50  0.6801 -0.310E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.159E-03
         40.0032      -18.62  0.6800 -0.310E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.159E-03
         40.0043      -18.78  0.6800 -0.310E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.159E-03
         40.0056      -18.98  0.6800 -0.310E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.267E-03
         40.0074      -19.23  0.6799 -0.310E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.159E-03
         40.0098      -19.55  0.6798 -0.310E+00      -4235.51  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.223E-03
         40.0128      -19.94  0.6798 -0.310E+00      -4235.50  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.208E-03
         40.0167      -20.42  0.6797 -0.310E+00      -4235.50  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.196E-03
         40.0218      -21.00  0.6795 -0.310E+00      -4235.50  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.188E-03
         40.0285      -21.67  0.6794 -0.310E+00      -4235.50  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.17  0.4329 -0.203E-03
         40.0372      -22.46  0.6792 -0.310E+00      -4235.50  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.18  0.4329 -0.210E-03
         40.0484      -23.33  0.6790 -0.310E+00      -4235.50  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.18  0.4329 -0.212E-03
         40.0630      -24.27  0.6788 -0.310E+00      -4235.50  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.18  0.4329 -0.210E-03
         40.0820      -25.31  0.6786 -0.310E+00      -4235.50  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.19  0.4329 -0.206E-03
         40.1067      -26.41  0.6783 -0.310E+00      -4235.50  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.20  0.4329 -0.207E-03
         40.1388      -27.57  0.6780 -0.310E+00      -4235.50  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.21  0.4329 -0.205E-03
         40.1806      -28.77  0.6778 -0.310E+00      -4235.49  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.22  0.4329 -0.205E-03
         40.2349      -29.99  0.6775 -0.310E+00      -4235.49  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.24  0.4329 -0.205E-03
         40.3054      -31.26  0.6772 -0.310E+00      -4235.48  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.26  0.4329 -0.205E-03
         40.3972      -32.56  0.6769 -0.310E+00      -4235.47  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.29  0.4329 -0.206E-03
         40.5164      -33.87  0.6766 -0.310E+00      -4235.46  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.33  0.4329 -0.205E-03
         40.6715      -35.17  0.6763 -0.310E+00      -4235.45  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.38  0.4329 -0.205E-03
         40.8730      -36.44  0.6759 -0.310E+00      -4235.43  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.45  0.4329 -0.205E-03
         41.1350      -37.65  0.6757 -0.310E+00      -4235.40  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.53  0.4329 -0.205E-03
         41.4756      -38.72  0.6754 -0.310E+00      -4235.38  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.63  0.4328 -0.205E-03
         41.9184      -39.56  0.6752 -0.310E+00      -4235.33  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.77  0.4328 -0.205E-03
         42.4940      -40.07  0.6750 -0.310E+00      -4235.28  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2513.95  0.4328 -0.205E-03
         43.2446      -40.15  0.6750 -0.310E+00      -4235.22  0.3934  0.553E-03      -3116.47  0.4159  0.515E-04      -2514.18  0.4328 -0.205E-03
         44.2096      -39.71  0.6752 -0.310E+00      -4235.13  0.3934  0.553E-03      -3116.48  0.4159  0.515E-04      -2514.47  0.4328 -0.205E-03
