TIMESTAMP,T1,T2,T3,T4,M1,M2,M3,M4,B1,B2,B3,B4
TOA5,Formula: _ = 4.94_10_4 _mV _0.554,,,,,,,,,,,
,,,,,,,,,,,,
TS,,,,,,,,,,,,
TIMESTAMP,T1,T2,T3,T4,M1,M2,M3,M4,B1,B2,B3,B4
21/03/16 10:45,10.50%,27.15%,41.52%,46.27%,10.80%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 11:00,10.50%,27.35%,41.47%,46.27%,10.85%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 11:15,10.50%,26.95%,41.47%,46.31%,10.89%,25.96%,39.40%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 11:30,10.55%,26.95%,41.47%,46.27%,10.89%,25.96%,39.40%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 11:45,10.55%,27.10%,41.52%,46.31%,10.94%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 12:00,10.40%,26.85%,41.47%,46.31%,10.94%,25.96%,39.40%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 12:15,10.45%,26.95%,41.57%,46.31%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 12:30,10.55%,27.15%,41.57%,46.27%,10.99%,25.91%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 12:45,10.50%,27.30%,41.57%,46.27%,10.99%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 13:00,10.50%,27.79%,41.52%,46.31%,10.99%,25.96%,39.40%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 13:15,10.55%,27.25%,41.57%,46.31%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 13:30,10.50%,26.95%,41.42%,46.31%,11.04%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 13:45,10.50%,27.20%,41.42%,46.31%,10.99%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 14:00,10.55%,27.39%,41.52%,46.27%,11.09%,25.96%,39.40%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 14:15,10.60%,27.39%,41.52%,46.27%,11.09%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 14:30,10.55%,27.20%,41.67%,46.27%,11.09%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 14:45,10.60%,27.10%,41.67%,46.31%,11.09%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 15:00,10.55%,27.44%,41.62%,46.31%,11.14%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 15:15,10.60%,27.35%,41.57%,46.31%,11.09%,25.96%,39.40%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 15:30,10.60%,27.25%,41.57%,46.31%,11.14%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 15:45,10.55%,27.59%,41.57%,46.31%,11.09%,25.96%,39.40%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 16:00,10.60%,27.49%,41.52%,46.31%,11.09%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 16:15,10.60%,27.64%,41.57%,46.31%,11.14%,25.96%,39.40%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 16:30,10.60%,27.25%,41.62%,46.27%,11.14%,25.96%,39.40%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 16:45,10.60%,26.90%,41.62%,46.31%,11.19%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 17:00,10.60%,27.15%,41.62%,46.31%,11.14%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 17:15,10.60%,27.20%,41.52%,46.27%,11.19%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 17:30,10.60%,27.30%,41.47%,46.27%,11.19%,25.96%,39.40%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 17:45,10.60%,27.69%,41.67%,46.27%,11.19%,25.96%,39.40%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 18:00,10.50%,27.25%,41.52%,46.31%,11.14%,25.96%,39.40%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 18:15,10.60%,27.00%,41.33%,46.31%,11.19%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 18:30,10.55%,27.59%,41.28%,46.27%,11.19%,25.96%,39.40%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 18:45,10.50%,27.69%,41.23%,46.27%,11.14%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 19:00,10.50%,27.39%,41.23%,46.27%,11.14%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 19:15,10.40%,27.54%,41.13%,46.27%,11.09%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 19:30,10.40%,27.64%,41.13%,46.27%,11.09%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 19:45,10.45%,27.35%,41.18%,46.27%,11.09%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 20:00,10.45%,27.54%,41.18%,46.27%,11.09%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 20:15,10.40%,27.25%,41.18%,46.27%,11.09%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 20:30,10.40%,27.25%,41.13%,46.27%,11.09%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 20:45,10.40%,27.25%,41.18%,46.27%,11.09%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 21:00,10.45%,27.44%,41.18%,46.27%,11.09%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 21:15,10.50%,27.39%,41.18%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 21:30,10.50%,27.15%,41.13%,46.22%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 21:45,10.50%,27.49%,41.13%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 22:00,10.45%,27.49%,41.13%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 22:15,10.40%,27.35%,41.08%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 22:30,10.35%,27.10%,41.13%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 22:45,10.35%,27.39%,41.08%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 23:00,10.35%,27.39%,41.18%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 23:15,10.25%,27.39%,41.13%,46.27%,10.99%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 23:30,10.30%,27.39%,41.13%,46.22%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
21/03/16 23:45,10.35%,27.44%,41.13%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 0:00,10.30%,27.20%,41.13%,46.27%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 0:15,10.30%,27.30%,41.13%,46.27%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 0:30,10.30%,27.35%,41.13%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 0:45,10.30%,27.35%,41.13%,46.27%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 1:00,10.30%,27.79%,41.08%,46.27%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 1:15,10.30%,27.69%,41.13%,46.27%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 1:30,10.30%,27.74%,41.08%,46.22%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 1:45,10.25%,27.54%,41.13%,46.27%,11.04%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 2:00,10.30%,27.35%,41.08%,46.27%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 2:15,10.25%,27.35%,41.08%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 2:30,10.25%,27.69%,41.08%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 2:45,10.25%,27.69%,41.08%,46.27%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 3:00,10.25%,27.44%,41.08%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 3:15,10.25%,27.54%,41.13%,46.27%,10.99%,25.91%,39.30%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 3:30,10.30%,27.54%,41.08%,46.27%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 3:45,10.35%,27.44%,41.08%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 4:00,10.30%,27.39%,41.08%,46.27%,11.04%,25.96%,39.40%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 4:15,10.30%,27.30%,41.03%,46.27%,11.04%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 4:30,10.30%,27.30%,41.03%,46.27%,11.04%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 4:45,10.25%,27.30%,41.08%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 5:00,10.35%,27.35%,41.08%,46.31%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 5:15,10.35%,27.30%,41.08%,46.22%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 5:30,10.25%,27.30%,41.08%,46.27%,11.04%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 5:45,10.20%,27.15%,41.03%,46.27%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 6:00,10.20%,26.90%,40.98%,46.27%,10.99%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 6:15,10.30%,26.85%,41.03%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 6:30,10.25%,26.95%,41.03%,46.27%,11.04%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 6:45,10.10%,26.80%,41.08%,46.22%,11.04%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 7:00,10.20%,26.90%,41.18%,46.27%,11.04%,26.01%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 7:15,10.15%,26.70%,41.28%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 7:30,10.15%,26.95%,41.33%,46.31%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 7:45,10.15%,26.60%,41.37%,46.27%,11.09%,26.01%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 8:00,10.20%,26.70%,41.52%,46.27%,11.04%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 8:15,10.30%,26.95%,41.67%,46.27%,11.04%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 8:30,10.25%,27.49%,41.52%,46.27%,11.04%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 8:45,10.25%,27.59%,41.62%,46.27%,11.09%,26.01%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 9:00,10.25%,27.54%,41.47%,46.27%,11.09%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 9:15,10.20%,26.85%,41.42%,46.31%,11.14%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 9:30,10.25%,27.64%,41.42%,46.31%,11.09%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 9:45,10.30%,27.30%,41.37%,46.27%,11.14%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 10:00,10.30%,27.00%,41.33%,46.27%,11.14%,25.91%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 10:15,10.25%,26.95%,41.47%,46.31%,11.14%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 10:30,10.30%,26.80%,41.42%,46.27%,11.14%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 10:45,10.30%,26.85%,41.57%,46.31%,11.19%,26.01%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 11:00,10.30%,27.00%,41.37%,46.31%,11.19%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 11:15,10.25%,27.15%,41.33%,46.31%,11.19%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 11:30,10.30%,27.25%,41.33%,46.31%,11.24%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 11:45,10.35%,27.35%,41.37%,46.31%,11.24%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 12:00,10.40%,26.95%,41.42%,46.31%,11.29%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 12:15,10.40%,27.20%,41.37%,46.27%,11.24%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 12:30,10.40%,27.20%,41.37%,46.31%,11.29%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 12:45,10.35%,26.90%,41.37%,46.31%,11.29%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 13:00,10.40%,26.70%,41.33%,46.31%,11.34%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 13:15,10.50%,27.35%,41.47%,46.27%,11.34%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 13:30,10.75%,27.25%,41.37%,46.27%,11.34%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 13:45,10.65%,26.70%,41.52%,46.27%,11.39%,25.96%,39.40%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 14:00,10.45%,26.95%,41.37%,46.27%,11.39%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 14:15,10.45%,26.80%,41.37%,46.31%,11.39%,25.91%,39.40%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 14:30,10.50%,27.15%,41.33%,46.31%,11.39%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 14:45,10.50%,27.35%,41.33%,46.27%,11.39%,25.91%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 15:00,10.45%,27.20%,41.28%,46.31%,11.44%,25.91%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 15:15,10.45%,26.75%,41.33%,46.27%,11.44%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 15:30,10.50%,27.00%,41.33%,46.31%,11.49%,25.91%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 15:45,10.50%,26.90%,41.33%,46.31%,11.49%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 16:00,10.50%,27.25%,41.33%,46.31%,11.49%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 16:15,10.55%,26.95%,41.33%,46.31%,11.49%,25.96%,39.30%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 16:30,10.55%,27.35%,41.33%,46.31%,11.54%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 16:45,10.55%,27.35%,41.33%,46.31%,11.54%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 17:00,10.45%,27.05%,41.47%,46.31%,11.54%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 17:15,10.50%,27.00%,41.57%,46.27%,11.54%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 17:30,10.50%,27.39%,41.47%,46.31%,11.54%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 17:45,10.45%,27.30%,41.37%,46.31%,11.49%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 18:00,10.50%,27.15%,41.28%,46.31%,11.49%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 18:15,10.50%,27.25%,41.18%,46.31%,11.54%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 18:30,10.45%,26.70%,41.13%,46.27%,11.49%,25.91%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 18:45,10.35%,26.70%,41.08%,46.31%,11.49%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 19:00,10.40%,26.80%,41.08%,46.27%,11.49%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 19:15,10.40%,26.95%,41.03%,46.27%,11.44%,25.91%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 19:30,10.40%,27.15%,41.03%,46.27%,11.44%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 19:45,10.35%,26.85%,40.98%,46.22%,11.44%,25.91%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 20:00,10.40%,26.70%,41.03%,46.27%,11.44%,25.91%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 20:15,10.40%,26.85%,40.93%,46.27%,11.44%,25.91%,39.25%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 20:30,10.35%,26.70%,40.98%,46.27%,11.39%,25.91%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 20:45,10.35%,26.80%,40.93%,46.27%,11.39%,25.91%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 21:00,10.40%,26.95%,40.93%,46.27%,11.39%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 21:15,10.35%,27.15%,40.98%,46.27%,11.39%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 21:30,10.40%,27.10%,40.98%,46.27%,11.39%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 21:45,10.35%,27.10%,40.93%,46.27%,11.39%,25.91%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 22:00,10.30%,27.15%,40.93%,46.27%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 22:15,10.35%,27.10%,40.93%,46.27%,11.34%,25.91%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 22:30,10.35%,27.10%,40.93%,46.27%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 22:45,10.30%,27.15%,40.93%,46.27%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 23:00,10.30%,27.30%,40.98%,46.27%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 23:15,10.30%,27.39%,40.93%,46.31%,11.34%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 23:30,10.25%,27.25%,40.98%,46.27%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
22/03/16 23:45,10.25%,27.05%,40.93%,46.27%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 0:00,10.25%,27.00%,40.98%,46.27%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 0:15,10.25%,27.05%,40.93%,46.27%,11.29%,25.91%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 0:30,10.25%,27.15%,40.93%,46.27%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 0:45,10.20%,26.85%,40.93%,46.27%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 1:00,10.20%,27.25%,40.98%,46.27%,11.34%,25.96%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 1:15,10.20%,26.70%,40.93%,46.27%,11.34%,25.91%,39.35%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 1:30,10.20%,26.90%,40.93%,46.27%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 1:45,10.30%,26.80%,40.93%,46.27%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 2:00,10.35%,26.85%,40.93%,46.31%,11.34%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 2:15,10.35%,26.85%,40.88%,46.27%,11.29%,25.96%,39.30%,41.52%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 2:30,10.65%,26.51%,40.88%,46.22%,11.34%,26.01%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 2:45,10.75%,26.60%,40.83%,46.27%,11.39%,26.01%,39.30%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 3:00,10.85%,26.65%,40.88%,46.27%,11.29%,25.96%,39.30%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 3:15,10.85%,26.65%,40.93%,46.22%,11.44%,26.01%,39.30%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 3:30,10.89%,26.46%,40.93%,46.17%,11.39%,26.01%,39.25%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 3:45,10.85%,26.31%,40.88%,46.22%,11.39%,26.01%,39.30%,41.67%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 4:00,10.80%,26.31%,40.93%,46.17%,11.34%,26.01%,39.30%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 4:15,10.75%,26.41%,40.93%,46.22%,11.34%,25.96%,39.30%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 4:30,10.70%,26.75%,40.88%,46.17%,11.34%,25.96%,39.30%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 4:45,10.70%,26.60%,40.88%,46.17%,11.34%,25.96%,39.30%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 5:00,10.70%,26.65%,40.93%,46.22%,11.34%,25.96%,39.30%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 5:15,10.70%,26.90%,40.88%,46.22%,11.34%,25.96%,39.30%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 5:30,10.65%,26.95%,40.88%,46.22%,11.34%,25.96%,39.30%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 5:45,10.65%,26.85%,40.93%,46.22%,11.29%,25.96%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 6:00,10.70%,26.85%,40.93%,46.17%,11.29%,25.96%,39.30%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 6:15,10.70%,26.60%,40.83%,46.22%,11.29%,25.96%,39.30%,41.62%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 6:30,10.70%,26.60%,40.83%,46.22%,11.29%,26.01%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
23/03/16 6:45,10.70%,26.90%,40.88%,46.17%,11.34%,26.01%,39.35%,41.57%,#VALUE!,#VALUE!,#VALUE!,#VALUE!
