 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  15. 2.    Time:  15: 8:12
 Units: L = mm   , T = min  , M = mmol 



                               Node(  1)                      Node( 11)                      Node( 31)                      Node( 51)                      Node(101)

         time            h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux           h        theta    Flux  
         10.0060    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.71  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1342.77  0.4914 -0.156E-02
         10.0078    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.70  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1342.79  0.4914 -0.161E-02
         10.0101    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.70  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1342.81  0.4914 -0.162E-02
         10.0132    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.70  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1342.84  0.4914 -0.158E-02
         10.0171    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.70  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1342.87  0.4914 -0.156E-02
         10.0222    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.69  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1342.92  0.4914 -0.159E-02
         10.0289    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.69  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1342.98  0.4914 -0.158E-02
         10.0375    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.69  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1343.05  0.4914 -0.159E-02
         10.0488    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.68  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1343.15  0.4913 -0.158E-02
         10.0634    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.67  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1343.28  0.4913 -0.158E-02
         10.0824    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.65  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1343.45  0.4913 -0.159E-02
         10.1071    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.64  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1343.66  0.4913 -0.158E-02
         10.1392    -8130.66  0.3989 -0.206E-05      -4460.25  0.3991 -0.793E-04      -2892.61  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1343.93  0.4913 -0.158E-02
         10.1810    -8130.66  0.3989  0.151E-05      -4460.25  0.3991 -0.793E-04      -2892.58  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1344.27  0.4913 -0.158E-02
         10.2353    -8130.67  0.3989  0.686E-06      -4460.25  0.3991 -0.793E-04      -2892.55  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1344.70  0.4913 -0.158E-02
         10.3058    -8130.67  0.3989  0.530E-07      -4460.25  0.3991 -0.793E-04      -2892.50  0.4304  0.262E-02      -1908.95  0.4623 -0.502E-03      -1345.25  0.4912 -0.158E-02
         10.3976    -8130.68  0.3989 -0.433E-06      -4460.25  0.3991 -0.793E-04      -2892.43  0.4304  0.262E-02      -1908.96  0.4623 -0.502E-03      -1345.93  0.4912 -0.158E-02
         10.5168    -8130.68  0.3989  0.443E-06      -4460.25  0.3991 -0.793E-04      -2892.35  0.4304  0.262E-02      -1908.96  0.4623 -0.502E-03      -1346.77  0.4911 -0.158E-02
         10.6718    -8130.69  0.3989 -0.132E-06      -4460.25  0.3991 -0.793E-04      -2892.25  0.4304  0.262E-02      -1908.96  0.4623 -0.502E-03      -1347.79  0.4911 -0.158E-02
         10.8734    -8130.71  0.3989  0.167E-06      -4460.25  0.3991 -0.793E-04      -2892.11  0.4304  0.262E-02      -1908.96  0.4623 -0.502E-03      -1349.01  0.4910 -0.157E-02
         11.1354    -8130.72  0.3989  0.225E-06      -4460.25  0.3991 -0.793E-04      -2891.93  0.4304  0.262E-02      -1908.96  0.4623 -0.502E-03      -1350.45  0.4909 -0.157E-02
         11.4760    -8130.74  0.3989  0.143E-06      -4460.25  0.3991 -0.793E-04      -2891.71  0.4304  0.262E-02      -1908.96  0.4623 -0.502E-03      -1352.13  0.4908 -0.157E-02
         11.9188    -8130.77  0.3989 -0.198E-07      -4460.25  0.3991 -0.792E-04      -2891.41  0.4304  0.262E-02      -1908.97  0.4623 -0.503E-03      -1354.04  0.4907 -0.157E-02
         12.4944    -8130.80  0.3989  0.386E-07      -4460.25  0.3991 -0.792E-04      -2891.04  0.4304  0.262E-02      -1908.97  0.4623 -0.502E-03      -1356.21  0.4906 -0.156E-02
         13.2449    -8130.85  0.3989 -0.379E-07      -4460.26  0.3991 -0.790E-04      -2890.56  0.4304  0.262E-02      -1908.97  0.4623 -0.503E-03      -1358.64  0.4904 -0.156E-02
         14.2099    -8130.90  0.3989 -0.570E-08      -4460.26  0.3991 -0.786E-04      -2889.95  0.4305  0.263E-02      -1908.98  0.4623 -0.503E-03      -1361.31  0.4902 -0.155E-02
         15.3680    -8130.97  0.3989  0.604E-07      -4460.28  0.3991 -0.778E-04      -2889.24  0.4305  0.263E-02      -1908.99  0.4623 -0.503E-03      -1364.10  0.4901 -0.154E-02
         16.9120    -8131.06  0.3989 -0.514E-07      -4460.33  0.3991 -0.761E-04      -2888.30  0.4305  0.263E-02      -1908.99  0.4623 -0.503E-03      -1367.30  0.4899 -0.154E-02
         20.0000    -8131.23  0.3989 -0.163E-07      -4460.65  0.3991 -0.688E-04      -2886.51  0.4306  0.263E-02      -1909.01  0.4623 -0.503E-03      -1372.52  0.4896 -0.152E-02
         22.5000    -8131.37  0.3989 -0.129E-07      -4461.05  0.3991 -0.610E-04      -2885.08  0.4306  0.263E-02      -1909.02  0.4623 -0.502E-03      -1376.33  0.4893 -0.151E-02
         26.2500    -8131.57  0.3989 -0.133E-07      -4462.17  0.3991 -0.436E-04      -2882.99  0.4307  0.264E-02      -1909.05  0.4623 -0.502E-03      -1381.17  0.4890 -0.150E-02
         30.0000    -8131.76  0.3989 -0.146E-07      -4463.78  0.3991 -0.226E-04      -2880.93  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.56  0.4888 -0.149E-02
         30.0001    -8131.73  0.3989 -0.104E-01      -4463.73  0.3991 -0.229E-04      -2880.93  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.61  0.4888 -0.114E-02
         30.0002    -8131.70  0.3989 -0.103E-01      -4463.75  0.3991 -0.229E-04      -2880.93  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.60  0.4888 -0.114E-02
         30.0004    -8131.65  0.3989 -0.970E-02      -4463.74  0.3991 -0.229E-04      -2880.93  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.61  0.4888 -0.114E-02
         30.0006    -8131.59  0.3989 -0.102E-01      -4463.74  0.3991 -0.229E-04      -2880.93  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.60  0.4888 -0.182E-02
         30.0009    -8131.50  0.3989 -0.991E-02      -4463.74  0.3991 -0.229E-04      -2880.93  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.61  0.4888 -0.166E-02
         30.0013    -8131.40  0.3989 -0.100E-01      -4463.74  0.3991 -0.229E-04      -2880.93  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.61  0.4888 -0.154E-02
         30.0018    -8131.26  0.3989 -0.988E-02      -4463.74  0.3991 -0.229E-04      -2880.93  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.61  0.4888 -0.145E-02
         30.0024    -8131.07  0.3989 -0.998E-02      -4463.74  0.3991 -0.229E-04      -2880.93  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.61  0.4888 -0.161E-02
         30.0032    -8130.85  0.3989 -0.100E-01      -4463.74  0.3991 -0.229E-04      -2880.92  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.61  0.4888 -0.151E-02
         30.0043    -8130.53  0.3989 -0.998E-02      -4463.74  0.3991 -0.229E-04      -2880.93  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.61  0.4888 -0.156E-02
         30.0056    -8130.15  0.3989 -0.995E-02      -4463.74  0.3991 -0.229E-04      -2880.92  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.61  0.4888 -0.146E-02
         30.0074    -8129.63  0.3989 -0.998E-02      -4463.74  0.3991 -0.229E-04      -2880.92  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.61  0.4888 -0.147E-02
         30.0098    -8128.96  0.3989 -0.998E-02      -4463.74  0.3991 -0.228E-04      -2880.92  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.62  0.4888 -0.152E-02
         30.0128    -8128.09  0.3989 -0.999E-02      -4463.74  0.3991 -0.228E-04      -2880.92  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.62  0.4888 -0.148E-02
         30.0167    -8126.97  0.3990 -0.999E-02      -4463.74  0.3991 -0.228E-04      -2880.92  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.62  0.4888 -0.148E-02
         30.0218    -8125.49  0.3990 -0.999E-02      -4463.75  0.3991 -0.228E-04      -2880.91  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.63  0.4888 -0.149E-02
         30.0285    -8123.58  0.3990 -0.999E-02      -4463.75  0.3991 -0.227E-04      -2880.91  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.64  0.4888 -0.148E-02
         30.0372    -8121.10  0.3990 -0.100E-01      -4463.75  0.3991 -0.227E-04      -2880.91  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.65  0.4888 -0.148E-02
         30.0484    -8117.87  0.3990 -0.100E-01      -4463.76  0.3991 -0.226E-04      -2880.90  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.66  0.4888 -0.148E-02
         30.0630    -8113.68  0.3990 -0.100E-01      -4463.77  0.3991 -0.225E-04      -2880.89  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.68  0.4888 -0.149E-02
         30.0820    -8108.22  0.3991 -0.100E-01      -4463.77  0.3991 -0.224E-04      -2880.88  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.70  0.4888 -0.149E-02
         30.1067    -8101.13  0.3991 -0.100E-01      -4463.78  0.3991 -0.223E-04      -2880.87  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.73  0.4888 -0.149E-02
         30.1388    -8091.91  0.3992 -0.100E-01      -4463.80  0.3991 -0.221E-04      -2880.85  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.76  0.4888 -0.149E-02
         30.1806    -8079.92  0.3993 -0.100E-01      -4463.82  0.3991 -0.219E-04      -2880.83  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.81  0.4888 -0.149E-02
         30.2349    -8064.35  0.3994 -0.100E-01      -4463.84  0.3991 -0.216E-04      -2880.80  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.87  0.4888 -0.149E-02
         30.3054    -8044.13  0.3995 -0.100E-01      -4463.87  0.3991 -0.212E-04      -2880.76  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1385.96  0.4888 -0.149E-02
         30.3972    -8017.84  0.3997 -0.100E-01      -4463.92  0.3991 -0.206E-04      -2880.71  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1386.06  0.4888 -0.149E-02
         30.5164    -7983.69  0.4000 -0.100E-01      -4463.97  0.3991 -0.199E-04      -2880.64  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1386.20  0.4887 -0.149E-02
         30.6715    -7939.34  0.4003 -0.100E-01      -4464.04  0.3991 -0.190E-04      -2880.56  0.4307  0.264E-02      -1909.08  0.4623 -0.501E-03      -1386.37  0.4887 -0.149E-02
         30.8730    -7881.76  0.4007 -0.100E-01      -4464.13  0.3991 -0.178E-04      -2880.45  0.4307  0.264E-02      -1909.09  0.4623 -0.501E-03      -1386.60  0.4887 -0.149E-02
         31.1350    -7807.01  0.4012 -0.100E-01      -4464.26  0.3991 -0.163E-04      -2880.31  0.4307  0.264E-02      -1909.09  0.4623 -0.501E-03      -1386.89  0.4887 -0.149E-02
         31.4756    -7718.94  0.4019 -0.100E-01      -4464.42  0.3991 -0.142E-04      -2880.12  0.4307  0.264E-02      -1909.09  0.4623 -0.501E-03      -1387.27  0.4887 -0.148E-02
         31.9184    -7625.25  0.4027 -0.100E-01      -4464.65  0.3991 -0.114E-04      -2879.88  0.4307  0.264E-02      -1909.09  0.4623 -0.500E-03      -1387.75  0.4886 -0.148E-02
         32.4940    -7499.89  0.4039 -0.100E-01      -4464.95  0.3991 -0.774E-05      -2879.57  0.4308  0.264E-02      -1909.10  0.4623 -0.500E-03      -1388.37  0.4886 -0.148E-02
         33.2446    -7341.09  0.4053 -0.100E-01      -4465.38  0.3991 -0.282E-05      -2879.16  0.4308  0.264E-02      -1909.11  0.4623 -0.500E-03      -1389.16  0.4886 -0.148E-02
         34.2096    -7136.59  0.4072 -0.100E-01      -4465.96  0.3990  0.370E-05      -2878.64  0.4308  0.265E-02      -1909.12  0.4623 -0.500E-03      -1390.16  0.4885 -0.148E-02
         35.3677    -6893.91  0.4095 -0.100E-01      -4466.71  0.3990  0.118E-04      -2878.02  0.4308  0.265E-02      -1909.13  0.4623 -0.499E-03      -1391.32  0.4884 -0.147E-02
         36.9118    -6573.60  0.4124 -0.100E-01      -4467.81  0.3990  0.230E-04      -2877.20  0.4308  0.265E-02      -1909.15  0.4623 -0.498E-03      -1392.82  0.4883 -0.147E-02
         40.0000    -6001.34  0.4182 -0.100E-01      -4470.40  0.3990  0.465E-04      -2875.56  0.4309  0.265E-02      -1909.21  0.4623 -0.496E-03      -1395.64  0.4882 -0.146E-02
         42.5000    -6073.90  0.4179 -0.161E-07      -4472.68  0.3989  0.658E-04      -2874.25  0.4309  0.265E-02      -1909.26  0.4623 -0.494E-03      -1397.85  0.4880 -0.146E-02
         46.2500    -6044.64  0.4174  0.169E-07      -4476.61  0.3989  0.950E-04      -2872.30  0.4310  0.266E-02      -1909.36  0.4623 -0.489E-03      -1400.95  0.4879 -0.145E-02
         50.0000    -6103.09  0.4170  0.926E-08      -4480.90  0.3988  0.124E-03      -2870.38  0.4310  0.266E-02      -1909.48  0.4623 -0.484E-03      -1403.90  0.4877 -0.144E-02
         55.0000    -6138.26  0.4164  0.687E-08      -4487.21  0.3987  0.160E-03      -2867.89  0.4311  0.266E-02      -1909.71  0.4623 -0.474E-03      -1407.58  0.4874 -0.143E-02
         60.0000    -6198.73  0.4159 -0.576E-08      -4493.89  0.3986  0.195E-03      -2865.46  0.4311  0.266E-02      -1910.00  0.4622 -0.464E-03      -1411.08  0.4872 -0.142E-02
         65.0000    -6249.98  0.4154 -0.629E-08      -4500.91  0.3985  0.227E-03      -2863.10  0.4312  0.266E-02      -1910.34  0.4622 -0.452E-03      -1414.40  0.4870 -0.141E-02
         70.0000    -6300.92  0.4149  0.960E-08      -4508.15  0.3984  0.257E-03      -2860.81  0.4313  0.265E-02      -1910.74  0.4622 -0.438E-03      -1417.56  0.4868 -0.140E-02
         80.0000    -6390.65  0.4141  0.402E-08      -4522.97  0.3981  0.307E-03      -2856.61  0.4314  0.264E-02      -1911.82  0.4622 -0.407E-03      -1423.38  0.4865 -0.139E-02
         90.0000    -6472.56  0.4133  0.666E-08      -4537.68  0.3979  0.349E-03      -2852.71  0.4315  0.263E-02      -1913.07  0.4621 -0.375E-03      -1428.85  0.4862 -0.137E-02
        100.0000    -6546.65  0.4127  0.553E-08      -4552.05  0.3977  0.382E-03      -2849.15  0.4316  0.261E-02      -1914.59  0.4620 -0.337E-03      -1433.97  0.4859 -0.136E-02
        110.0000    -6614.50  0.4120  0.140E-08      -4565.88  0.3974  0.409E-03      -2845.90  0.4317  0.259E-02      -1916.25  0.4619 -0.302E-03      -1438.81  0.4856 -0.135E-02
        120.0000    -6676.58  0.4115  0.119E-08      -4579.07  0.3972  0.430E-03      -2842.95  0.4318  0.257E-02      -1918.05  0.4619 -0.269E-03      -1443.42  0.4853 -0.134E-02
        120.0001    -6676.85  0.4115 -0.100E+00      -4579.14  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.120E-02
        120.0002    -6676.49  0.4115 -0.100E+00      -4579.12  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.120E-02
        120.0004    -6676.20  0.4115 -0.999E-01      -4579.14  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.120E-02
        120.0006    -6675.70  0.4115 -0.100E+00      -4579.13  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.120E-02
        120.0009    -6675.09  0.4115 -0.999E-01      -4579.13  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.120E-02
        120.0013    -6674.28  0.4115 -0.998E-01      -4579.13  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.120E-02
        120.0018    -6673.25  0.4115 -0.100E+00      -4579.13  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.150E-02
        120.0024    -6671.89  0.4115 -0.100E+00      -4579.13  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.120E-02
        120.0032    -6670.13  0.4115 -0.100E+00      -4579.13  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.138E-02
        120.0043    -6667.84  0.4116 -0.100E+00      -4579.13  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.134E-02
        120.0056    -6664.86  0.4116 -0.100E+00      -4579.14  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.130E-02
        120.0074    -6660.98  0.4116 -0.100E+00      -4579.14  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.136E-02
        120.0098    -6655.95  0.4117 -0.100E+00      -4579.14  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.44  0.4853 -0.132E-02
        120.0128    -6649.41  0.4117 -0.100E+00      -4579.15  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.45  0.4853 -0.134E-02
        120.0167    -6640.91  0.4118 -0.100E+00      -4579.15  0.3972  0.431E-03      -2842.92  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.45  0.4853 -0.135E-02
        120.0218    -6629.86  0.4119 -0.100E+00      -4579.16  0.3972  0.431E-03      -2842.91  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.45  0.4853 -0.134E-02
        120.0285    -6615.48  0.4120 -0.100E+00      -4579.17  0.3972  0.431E-03      -2842.91  0.4318  0.257E-02      -1918.04  0.4619 -0.269E-03      -1443.45  0.4853 -0.133E-02
        120.0372    -6596.80  0.4122 -0.100E+00      -4579.18  0.3972  0.431E-03      -2842.91  0.4318  0.257E-02      -1918.05  0.4619 -0.269E-03      -1443.46  0.4853 -0.133E-02
        120.0484    -6572.51  0.4124 -0.100E+00      -4579.19  0.3972  0.431E-03      -2842.91  0.4318  0.257E-02      -1918.05  0.4619 -0.269E-03      -1443.46  0.4853 -0.133E-02
        120.0630    -6540.95  0.4127 -0.100E+00      -4579.21  0.3972  0.431E-03      -2842.90  0.4318  0.257E-02      -1918.05  0.4619 -0.269E-03      -1443.47  0.4853 -0.134E-02
        120.0820    -6499.92  0.4131 -0.100E+00      -4579.24  0.3972  0.431E-03      -2842.90  0.4318  0.257E-02      -1918.05  0.4619 -0.268E-03      -1443.48  0.4853 -0.134E-02
        120.1067    -6446.59  0.4136 -0.100E+00      -4579.27  0.3972  0.431E-03      -2842.89  0.4318  0.257E-02      -1918.06  0.4619 -0.268E-03      -1443.49  0.4853 -0.133E-02
        120.1388    -6377.28  0.4142 -0.100E+00      -4579.31  0.3972  0.431E-03      -2842.88  0.4318  0.257E-02      -1918.07  0.4619 -0.268E-03      -1443.50  0.4853 -0.134E-02
        120.1806    -6287.21  0.4151 -0.100E+00      -4579.37  0.3972  0.431E-03      -2842.87  0.4318  0.257E-02      -1918.08  0.4619 -0.268E-03      -1443.52  0.4853 -0.133E-02
        120.2349    -6170.16  0.4161 -0.100E+00      -4579.44  0.3972  0.431E-03      -2842.85  0.4318  0.257E-02      -1918.09  0.4619 -0.268E-03      -1443.55  0.4853 -0.134E-02
        120.3054    -6050.15  0.4175 -0.100E+00      -4579.53  0.3972  0.431E-03      -2842.83  0.4318  0.257E-02      -1918.11  0.4619 -0.268E-03      -1443.58  0.4853 -0.134E-02
        120.3972    -5898.17  0.4194 -0.100E+00      -4579.65  0.3972  0.431E-03      -2842.80  0.4318  0.257E-02      -1918.13  0.4619 -0.267E-03      -1443.62  0.4853 -0.133E-02
        120.5164    -5704.45  0.4217 -0.100E+00      -4579.81  0.3972  0.432E-03      -2842.77  0.4318  0.257E-02      -1918.15  0.4619 -0.267E-03      -1443.68  0.4853 -0.133E-02
        120.6715    -5452.71  0.4248 -0.100E+00      -4580.01  0.3972  0.432E-03      -2842.72  0.4318  0.257E-02      -1918.19  0.4619 -0.267E-03      -1443.75  0.4853 -0.133E-02
        120.8730    -5126.77  0.4288 -0.100E+00      -4580.28  0.3972  0.432E-03      -2842.67  0.4318  0.257E-02      -1918.23  0.4619 -0.266E-03      -1443.84  0.4853 -0.133E-02
        121.1350    -4747.35  0.4340 -0.100E+00      -4580.62  0.3972  0.433E-03      -2842.59  0.4318  0.257E-02      -1918.29  0.4619 -0.265E-03      -1443.96  0.4852 -0.133E-02
        121.4756    -4337.31  0.4406 -0.100E+00      -4581.07  0.3972  0.434E-03      -2842.49  0.4318  0.257E-02      -1918.36  0.4619 -0.264E-03      -1444.12  0.4852 -0.133E-02
        121.9184    -3812.88  0.4492 -0.100E+00      -4581.65  0.3972  0.435E-03      -2842.36  0.4318  0.257E-02      -1918.45  0.4618 -0.262E-03      -1444.32  0.4852 -0.133E-02
        122.4940    -3301.44  0.4602 -0.100E+00      -4582.40  0.3972  0.436E-03      -2842.20  0.4318  0.257E-02      -1918.57  0.4618 -0.260E-03      -1444.58  0.4852 -0.133E-02
        123.2446    -2759.67  0.4739 -0.100E+00      -4583.37  0.3972  0.437E-03      -2841.98  0.4318  0.257E-02      -1918.73  0.4618 -0.258E-03      -1444.92  0.4852 -0.133E-02
        124.2096    -2240.20  0.4903 -0.100E+00      -4584.62  0.3971  0.439E-03      -2841.71  0.4318  0.256E-02      -1918.93  0.4618 -0.255E-03      -1445.35  0.4852 -0.133E-02
        125.3677    -1810.17  0.5076 -0.100E+00      -4586.11  0.3971  0.441E-03      -2841.39  0.4318  0.256E-02      -1919.16  0.4618 -0.251E-03      -1445.87  0.4851 -0.133E-02
        126.9118    -1434.06  0.5257 -0.100E+00      -4588.07  0.3971  0.444E-03      -2840.96  0.4318  0.256E-02      -1919.47  0.4618 -0.246E-03      -1446.56  0.4851 -0.133E-02
        128.4559    -1205.10  0.5399 -0.100E+00      -4590.02  0.3970  0.446E-03      -2840.55  0.4318  0.255E-02      -1919.78  0.4618 -0.241E-03      -1447.24  0.4850 -0.132E-02
        130.0000    -1065.97  0.5510 -0.100E+00      -4591.95  0.3970  0.449E-03      -2840.13  0.4319  0.255E-02      -1920.10  0.4618 -0.236E-03      -1447.91  0.4850 -0.132E-02
        130.0001    -1067.14  0.5510 -0.159E+00      -4591.95  0.3970  0.449E-03      -2840.13  0.4319  0.255E-02      -1920.10  0.4618 -0.236E-03      -1447.91  0.4850 -0.119E-02
        130.0002    -1066.85  0.5510 -0.160E+00      -4591.95  0.3970  0.449E-03      -2840.13  0.4319  0.255E-02      -1920.10  0.4618 -0.236E-03      -1447.91  0.4850 -0.119E-02
