 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  15. 2.    Time:  15: 8:12
 Units: L = mm   , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      10.0001 -0.10000E-01  0.00000E+00 -0.10433E-01  0.00000E+00 -0.18325E-02 -0.10000E-05  0.00000E+00 -0.10433E-05  0.00000E+00 -0.18325E-06 -0.81309E+04  0.00000E+00 -0.13427E+04  0.43282E-03  0.43282E-07  0.44750E+03  0.10433E-05  0.00000E+00      1  0.00000E+00      0.000
      10.0002 -0.10000E-01  0.00000E+00 -0.10433E-01  0.00000E+00 -0.18326E-02 -0.20000E-05  0.00000E+00 -0.20866E-05  0.00000E+00 -0.36651E-06 -0.81309E+04  0.00000E+00 -0.13427E+04  0.43283E-03  0.86565E-07  0.44750E+03  0.20866E-05  0.00000E+00      2  0.00000E+00      0.000
      10.0003 -0.10000E-01  0.00000E+00 -0.10060E-01  0.00000E+00 -0.22054E-02 -0.33333E-05  0.00000E+00 -0.34279E-05  0.00000E+00 -0.66055E-06 -0.81309E+04  0.00000E+00 -0.13427E+04  0.60306E-04  0.94606E-07  0.44750E+03  0.34279E-05  0.00000E+00      3  0.00000E+00      0.000
      10.0005 -0.10000E-01  0.00000E+00 -0.98368E-02  0.00000E+00 -0.15351E-02 -0.50000E-05  0.00000E+00 -0.50674E-05  0.00000E+00 -0.91640E-06 -0.81308E+04  0.00000E+00 -0.13427E+04  0.16320E-03  0.12181E-06  0.44750E+03  0.50674E-05  0.00000E+00      4  0.00000E+00      0.000
      10.0008 -0.10000E-01  0.00000E+00 -0.10135E-01  0.00000E+00 -0.12374E-02 -0.75000E-05  0.00000E+00 -0.76011E-05  0.00000E+00 -0.12257E-05 -0.81307E+04  0.00000E+00 -0.13427E+04  0.13484E-03  0.15551E-06  0.44750E+03  0.76011E-05  0.00000E+00      5  0.00000E+00      0.000
      10.0010 -0.10000E-01  0.00000E+00 -0.10135E-01  0.00000E+00 -0.18338E-02 -0.10000E-04  0.00000E+00 -0.10135E-04  0.00000E+00 -0.16842E-05 -0.81307E+04  0.00000E+00 -0.13427E+04  0.13485E-03  0.18923E-06  0.44750E+03  0.10135E-04  0.00000E+00      6  0.00000E+00      0.000
      10.0013  0.00000E+00  0.00000E+00 -0.20606E-05  0.00000E+00 -0.14627E-02 -0.10000E-04  0.00000E+00 -0.10135E-04  0.00000E+00 -0.21019E-05 -0.81307E+04  0.00000E+00 -0.13427E+04  0.00000E+00  0.18923E-06  0.44750E+03  0.10135E-04  0.00000E+00      7  0.00000E+00      0.000
      10.0017  0.00000E+00  0.00000E+00 -0.20606E-05  0.00000E+00 -0.16638E-02 -0.10000E-04  0.00000E+00 -0.10136E-04  0.00000E+00 -0.27197E-05 -0.81307E+04  0.00000E+00 -0.13427E+04  0.00000E+00  0.18923E-06  0.44750E+03  0.10135E-04  0.00000E+00      8  0.00000E+00      0.000
