 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 2.    Time:  21:16:32
 Units: L = mm   , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      10.0001 -0.70000E-01  0.00000E+00 -0.70040E-01  0.00000E+00 -0.61039E-03 -0.70000E-05  0.00000E+00 -0.70040E-05  0.00000E+00 -0.61039E-07 -0.72677E+04  0.00000E+00 -0.13170E+04  0.39928E-04  0.39928E-08  0.42115E+03  0.70040E-05  0.00000E+00      1  0.00000E+00      0.000
      10.0002 -0.70000E-01  0.00000E+00 -0.70040E-01  0.00000E+00 -0.61044E-03 -0.14000E-04  0.00000E+00 -0.14008E-04  0.00000E+00 -0.12208E-06 -0.72676E+04  0.00000E+00 -0.13170E+04  0.39987E-04  0.79915E-08  0.42115E+03  0.14008E-04  0.00000E+00      2  0.00000E+00      0.000
      10.0003 -0.70000E-01  0.00000E+00 -0.70413E-01  0.00000E+00 -0.13556E-02 -0.23333E-04  0.00000E+00 -0.23396E-04  0.00000E+00 -0.30283E-06 -0.72674E+04  0.00000E+00 -0.13170E+04  0.41261E-03  0.63006E-07  0.42115E+03  0.23396E-04  0.00000E+00      3  0.00000E+00      0.000
      10.0005 -0.70000E-01  0.00000E+00 -0.69742E-01  0.00000E+00 -0.90864E-03 -0.35000E-04  0.00000E+00 -0.35020E-04  0.00000E+00 -0.45427E-06 -0.72671E+04  0.00000E+00 -0.13170E+04  0.25783E-03  0.10598E-06  0.42115E+03  0.35020E-04  0.00000E+00      4  0.00000E+00      0.000
      10.0008 -0.70000E-01  0.00000E+00 -0.69742E-01  0.00000E+00 -0.90881E-03 -0.52500E-04  0.00000E+00 -0.52456E-04  0.00000E+00 -0.68147E-06 -0.72668E+04  0.00000E+00 -0.13170E+04  0.25767E-03  0.17040E-06  0.42115E+03  0.52456E-04  0.00000E+00      5  0.00000E+00      0.000
      10.0010 -0.70000E-01  0.00000E+00 -0.69743E-01  0.00000E+00 -0.90895E-03 -0.70000E-04  0.00000E+00 -0.69891E-04  0.00000E+00 -0.90871E-06 -0.72664E+04  0.00000E+00 -0.13170E+04  0.25750E-03  0.23477E-06  0.42115E+03  0.69891E-04  0.00000E+00      6  0.00000E+00      0.000
      10.0013  0.00000E+00  0.00000E+00 -0.50362E-05  0.00000E+00 -0.12079E-02 -0.70000E-04  0.00000E+00 -0.69893E-04  0.00000E+00 -0.12537E-05 -0.72664E+04  0.00000E+00 -0.13170E+04  0.00000E+00  0.23477E-06  0.42115E+03  0.69891E-04  0.00000E+00      7  0.00000E+00      0.000
      10.0017  0.00000E+00  0.00000E+00 -0.50615E-05  0.00000E+00 -0.11279E-02 -0.70000E-04  0.00000E+00 -0.69895E-04  0.00000E+00 -0.16725E-05 -0.72664E+04  0.00000E+00 -0.13170E+04  0.00000E+00  0.23477E-06  0.42115E+03  0.69891E-04  0.00000E+00      8  0.00000E+00      0.000
